"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?(YES/NO)"	"orphaned?(YES/NO)"
"National census of Lepidochelys olivacea (Benin)"	"727937b4-473e-4d73-b1c7-975fd2c4a2b5"	"OCCURRENCE"	"true"	"589"	"0"	"842b6a28-624a-4ddc-a96e-04d0ce819fce"	"IPT_INSTALLATION"	"b2db85d5-c5fe-4125-9e36-590a5f651829"	"GBIF Benin"	"Benin"	"Benin"	"2015-09-18"	"DWC_ARCHIVE"	"http://lis-02.snv.jussieu.fr/ipt_benin/archive.do?r=nature_tropicale"	"2017-06-08"	"ABORT"	"FALSE"	"YES"
"Census of plant species in Monts-Kouffè regions, center Benin"	"ebb766c1-6036-4b58-a0cb-ad8c35c03850"	"OCCURRENCE"	"true"	"1701"	"0"	"842b6a28-624a-4ddc-a96e-04d0ce819fce"	"IPT_INSTALLATION"	"b2db85d5-c5fe-4125-9e36-590a5f651829"	"GBIF Benin"	"Benin"	"Benin"	"2015-04-14"	"DWC_ARCHIVE"	"http://ipt-benin.gbif.fr/archive.do?r=census_plants_monts_kouffe"	"2016-06-24"	"NOT_MODIFIED"	"TRUE"	"YES"
"Inventory of Bonou and Itchèdè forests in south east of Benin"	"826b42a2-5794-4c97-97ce-4b2dfd218a1c"	"OCCURRENCE"	"true"	"532"	"0"	"842b6a28-624a-4ddc-a96e-04d0ce819fce"	"IPT_INSTALLATION"	"b2db85d5-c5fe-4125-9e36-590a5f651829"	"GBIF Benin"	"Benin"	"Benin"	"2014-03-26"	"DWC_ARCHIVE"	"http://ipt-benin.gbif.fr/archive.do?r=bonou"	"2016-06-24"	"NOT_MODIFIED"	"TRUE"	"YES"
