"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"orphaned?(YES/NO)"
"Insect Collection (CeStuBio)"	"086c90f0-ae7d-11dc-b3c6-b8a03c50a862"	"OCCURRENCE"	"true"	"1238"	"0"	"60595194-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"08106730-ae7d-11dc-b3c6-b8a03c50a862"	"University of Opole, Dept. of Biosystematics"	"Poland"	"Poland"	"2010-05-04"					"YES"
"Coleoptera of Piska Forest"	"0a56da10-13c6-11de-b2de-b8a03c50a862"	"OCCURRENCE"	"true"	"5709"	"0"	"605640da-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"63c6de50-9274-11da-8901-b8a03c50a862"	"Forest Research Institute, European Centre for Natural Forests"	"Poland"	"Poland"	"2010-05-04"	"TAPIR"	"http://tapir.gbif.pl/tapir/tapir.php/ibl-zln-coleoptera-piska"	"2017-05-29"	"ABORT"	"YES"
"The atlas of butterflies in Kraków"	"0d9f8ae0-33cf-11de-afc5-b8a03c50a862"	"OCCURRENCE"	"true"	"2546"	"0"	"6057895e-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"8f01b340-b2f3-11d8-a8af-b8a03c50a862"	"Jagiellonian University, Institute of Environmental Sciences"	"Poland"	"Poland"	"2010-05-04"					"YES"
"Faunal Inventory of Morysin Nature Reserve"	"0dfc0440-a75d-11dd-b1b1-b8a03c50a862"	"OCCURRENCE"	"true"	"3204"	"0"	"6062f1f4-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"04665d80-7e5f-11d8-a1a0-b8a03c50a862"	"University of Warsaw, Dept. of Ecology"	"Poland"	"Poland"	"2010-05-04"	"TAPIR"	"http://tapir.gbif.pl/tapir/tapir.php/uw-ze-wilanow"	"2017-05-29"	"ABORT"	"YES"
"Fungi of Słowiński National Park, Poland"	"0e6799d0-13e6-11de-b2e1-b8a03c50a862"	"OCCURRENCE"	"true"	"288"	"0"	"605aaa8a-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"3890bfb0-b461-11dc-bc42-b8a03c50a862"	"Wrocław University, Fac. Natural Sciences"	"Poland"	"Poland"	"2010-05-04"					"YES"
"Reptilia Collection of Museum and Institute of Zoology PAS"	"0faf7500-9fcd-11da-a90c-b8a03c50a862"	"OCCURRENCE"	"true"	"420"	"0"	"60583494-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"e147be40-75eb-11d9-b257-b8a03c50a862"	"Museum and Institute of Zoology, Polish Academy of Sciences"	"Poland"	"Poland"	"2010-05-04"					"YES"
"Coleoptera of Swierklaniec Forest"	"0ff61a20-13c7-11de-b2df-b8a03c50a862"	"OCCURRENCE"	"true"	"511"	"0"	"605640da-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"63c6de50-9274-11da-8901-b8a03c50a862"	"Forest Research Institute, European Centre for Natural Forests"	"Poland"	"Poland"	"2010-05-04"	"TAPIR"	"http://tapir.gbif.pl/tapir/tapir.php/ibl-zln-coleoptera-swierklaniec"	"2017-05-29"	"ABORT"	"YES"
"Weevils of the Tatra Mts."	"10cea170-30b3-11de-b171-b8a03c50a862"	"OCCURRENCE"	"true"	"7427"	"0"	"6057c13a-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"97a3ce10-3e54-11d9-8439-b8a03c50a862"	"Jagiellonian University, Institute of Zoology"	"Poland"	"Poland"	"2010-05-04"					"YES"
"Collection of Heteroptera"	"128548c0-9169-11db-9f6c-b8a03c50a862"	"OCCURRENCE"	"true"	"1284"	"0"	"605ae400-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"218534d0-925e-11da-8900-b8a03c50a862"	"Wrocław University, Museum of Natural History"	"Poland"	"Poland"	"2010-05-04"					"YES"
"Herbarium WRSL, Flora of the Silesia"	"139c8540-af9e-11db-ad75-b8a03c50a862"	"OCCURRENCE"	"true"	"4579"	"0"	"605ae400-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"218534d0-925e-11da-8900-b8a03c50a862"	"Wrocław University, Museum of Natural History"	"Poland"	"Poland"	"2010-05-04"					"YES"
"Small Mammal Research Database"	"147133d0-6ff7-11db-b2a6-b8a03c50a862"	"OCCURRENCE"	"true"	"5733"	"0"	"6059fe14-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"04665d80-7e5f-11d8-a1a0-b8a03c50a862"	"University of Warsaw, Dept. of Ecology"	"Poland"	"Poland"	"2010-05-04"					"YES"
"Type Specimen Database of Museum and Institute of Zoology PAS"	"1757e800-9fcd-11da-a90d-b8a03c50a862"	"OCCURRENCE"	"true"	"2509"	"0"	"60583494-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"e147be40-75eb-11d9-b257-b8a03c50a862"	"Museum and Institute of Zoology, Polish Academy of Sciences"	"Poland"	"Poland"	"2010-05-04"					"YES"
"Mammalia Collection of Institute of Systematics and Evolution of Animals"	"1933e8e0-3331-11de-8db8-b8a03c50a862"	"OCCURRENCE"	"true"	"13094"	"0"	"60575272-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"a8ab3400-6739-11da-8f8a-b8a03c50a862"	"Institute of Systematics and Evolution of Animals, Polish Academy of Sciences"	"Poland"	"Poland"	"2010-05-04"					"YES"
"Carabidae of the Tatra Mts."	"1c8df1b0-30b2-11de-b171-b8a03c50a862"	"OCCURRENCE"	"true"	"2513"	"0"	"6057c13a-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"97a3ce10-3e54-11d9-8439-b8a03c50a862"	"Jagiellonian University, Institute of Zoology"	"Poland"	"Poland"	"2010-05-04"					"YES"
"Insect Collection from New Caledonia"	"1e3205f0-9169-11db-9f6d-b8a03c50a862"	"OCCURRENCE"	"true"	"444"	"0"	"605ae400-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"218534d0-925e-11da-8900-b8a03c50a862"	"Wrocław University, Museum of Natural History"	"Poland"	"Poland"	"2010-05-04"					"YES"
"Longhorn and buprestid beetles (Coleoptera: Cerambycidae, Buprestidae) of the forest-steppe “Bielinek” reserve and its surroundings"	"2553f2c0-139f-11de-b2de-b8a03c50a862"	"OCCURRENCE"	"true"	"367"	"0"	"605640da-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"63c6de50-9274-11da-8901-b8a03c50a862"	"Forest Research Institute, European Centre for Natural Forests"	"Poland"	"Poland"	"2010-05-04"	"TAPIR"	"http://tapir.gbif.pl/tapir/tapir.php/ibl-zln-coleoptera-bielinek"	"2017-05-29"	"ABORT"	"YES"
"Collection of Coleoptera"	"28074400-9169-11db-9f6d-b8a03c50a862"	"OCCURRENCE"	"true"	"13086"	"0"	"605ae400-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"218534d0-925e-11da-8900-b8a03c50a862"	"Wrocław University, Museum of Natural History"	"Poland"	"Poland"	"2010-05-04"					"YES"
"Hosted Invertebrate Collection 01"	"28913bf0-adee-11db-ad75-b8a03c50a862"	"OCCURRENCE"	"true"	"2576"	"0"	"6059fe14-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"04665d80-7e5f-11d8-a1a0-b8a03c50a862"	"University of Warsaw, Dept. of Ecology"	"Poland"	"Poland"	"2010-05-04"					"YES"
"Collection of Hymenoptera"	"31f53a30-9169-11db-9f6d-b8a03c50a862"	"OCCURRENCE"	"true"	"2654"	"0"	"605ae400-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"218534d0-925e-11da-8900-b8a03c50a862"	"Wrocław University, Museum of Natural History"	"Poland"	"Poland"	"2010-05-04"					"YES"
"Flora of Słowiński National Park, Poland"	"39648a70-b461-11dc-bc42-b8a03c50a862"	"OCCURRENCE"	"true"	"9123"	"0"	"605aaa8a-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"3890bfb0-b461-11dc-bc42-b8a03c50a862"	"Wrocław University, Fac. Natural Sciences"	"Poland"	"Poland"	"2010-05-04"					"YES"
"The atlas of breeding birds in Małopolska"	"3a8512a0-33cf-11de-afc6-b8a03c50a862"	"OCCURRENCE"	"true"	"8579"	"0"	"6057895e-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"8f01b340-b2f3-11d8-a8af-b8a03c50a862"	"Jagiellonian University, Institute of Environmental Sciences"	"Poland"	"Poland"	"2010-05-04"					"YES"
"European bison in Białowieża Primary Forest"	"3c7d6270-9681-11dc-8149-b8a03c50a862"	"OCCURRENCE"	"true"	"91"	"0"	"605609f8-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"8face560-fd52-11db-ace1-b8a03c50a862"	"Białowieża National Park"	"Poland"	"Poland"	"2010-05-04"	"TAPIR"	"http://tapir.gbif.pl/tapir/tapir.php/bpn-bisons"	"2017-05-29"	"ABORT"	"YES"
"Chrysomelidae of the Carpathians"	"405137b0-30b2-11de-b171-b8a03c50a862"	"OCCURRENCE"	"true"	"11762"	"0"	"6057c13a-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"97a3ce10-3e54-11d9-8439-b8a03c50a862"	"Jagiellonian University, Institute of Zoology"	"Poland"	"Poland"	"2010-05-04"					"YES"
"Araneae Collection"	"41103800-0e2e-11de-b8e6-b8a03c50a862"	"OCCURRENCE"	"true"	"10255"	"0"	"60583494-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"e147be40-75eb-11d9-b257-b8a03c50a862"	"Museum and Institute of Zoology, Polish Academy of Sciences"	"Poland"	"Poland"	"2010-05-04"					"YES"
