"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?(YES/NO)"	"orphaned?(YES/NO)"
"Coelenterata (Cnidaria and Ctenophora) collection of National Museum of Nature and Science"	"fa48fff5-f29b-4e2f-8b71-d3d4a5a03826"	"OCCURRENCE"	"true"	"3650"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Annelida collection of National Museum of Nature and Science"	"4965c6a0-338c-4b27-8cf0-523abe237fac"	"OCCURRENCE"	"true"	"30926"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-08"	"ABORT"	"FALSE"	"YES"
"Crustacea collection of National Museum of Nature and Science"	"44e8b95a-1850-4507-8fa0-a3a07f5dd936"	"OCCURRENCE"	"true"	"16621"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Aschelminth collection of National Museum of Nature and Science"	"2e37d484-5ab6-4ae2-9e48-104af0e7123e"	"OCCURRENCE"	"true"	"471"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2014-07-20"	"NORMAL"	"TRUE"	"YES"
"Pogonophora collection of National Museum of Nature and Science"	"a1b562d2-1f3f-4d2b-aa2f-11e5e49d4898"	"OCCURRENCE"	"true"	"15"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Echinoderm collection of National Museum of Nature and Science"	"27acb6cf-a30b-4cc9-8953-95435c7dc727"	"OCCURRENCE"	"true"	"6855"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Mollusca specimens of Wakayama Prefectural Museum of Natural History"	"e9ef15ac-1078-44c1-bc86-f1ecc4115a68"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Cratacea specimens of Wakayama Prefectural Museum of Natural History"	"675442df-956e-4714-8e78-903a1060f15b"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Bryophyte specimens of Kanagawa Prefectural Museum of Natural History"	"0e65f3e6-a632-435f-b188-0001c2a4eeed"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"Insect specimens of Sagamihara City Museum"	"69acd8f2-7a20-4dbe-bf84-8b607304529d"	"OCCURRENCE"	"true"	"0"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
