"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"orphaned?(YES/NO)"
"- BID-AF2015-0004-NAC-uperficie des aires protégées par région (ha)."	"2fb3f0a6-9e67-4c33-9be1-d9d566907c81"	"METADATA"	"true"	"0"	"0"	"5f4b4a77-1b33-4df1-97c0-3ba2616a734f"	"IPT_INSTALLATION"	"50e959f4-fec1-44b7-9e03-04fab5cfd3c3"	"Direction des Ressources Forestières (DRF)"	"Togo"	"Togo"	"2017-04-09"					"YES"
"- BID-AF2015-0004-NAC-SURFACE DES PLANTATIONS INDUSTRIELLES REALISEES FIN 1985 (EN MILLIERS D'HA)."	"27adc49e-d62b-4848-9257-290c3df7da47"	"METADATA"	"true"	"0"	"0"	"5f4b4a77-1b33-4df1-97c0-3ba2616a734f"	"IPT_INSTALLATION"	"50e959f4-fec1-44b7-9e03-04fab5cfd3c3"	"Direction des Ressources Forestières (DRF)"	"Togo"	"Togo"	"2017-04-09"					"YES"
"- BID-AF2015-0004-NAC - REBOISEMENTS ANNUELS PAR CHANTIER (EN HECTARES)."	"eb71a9e1-a6ce-458f-bc72-4263b2236259"	"METADATA"	"true"	"0"	"0"	"5f4b4a77-1b33-4df1-97c0-3ba2616a734f"	"IPT_INSTALLATION"	"50e959f4-fec1-44b7-9e03-04fab5cfd3c3"	"Direction des Ressources Forestières (DRF)"	"Togo"	"Togo"	"2017-04-09"					"YES"
"- BID-AF2015-0004-NAC modification de la surface forestière (en 1000 ha)."	"8fbc2d8f-7eb0-4e73-a36f-5dd162500b6b"	"METADATA"	"true"	"0"	"0"	"5f4b4a77-1b33-4df1-97c0-3ba2616a734f"	"IPT_INSTALLATION"	"50e959f4-fec1-44b7-9e03-04fab5cfd3c3"	"Direction des Ressources Forestières (DRF)"	"Togo"	"Togo"	"2017-04-09"					"YES"
"Collection Herpétologie, Université de Lomé"	"4df4f219-dda2-48b4-9df0-086ae59d7c3a"	"METADATA"	"true"	"0"	"0"	"5f4b4a77-1b33-4df1-97c0-3ba2616a734f"	"IPT_INSTALLATION"	"d2583793-e5c1-41ae-83bd-86300d34e2cb"	"Université de Lomé"	"Togo"	"Togo"	"2013-12-03"					"YES"
"Herbarium togoense"	"b05dd467-aaf8-4c67-843c-27f049057b78"	"OCCURRENCE"	"true"	"7983"	"0"	"5f4b4a77-1b33-4df1-97c0-3ba2616a734f"	"IPT_INSTALLATION"	"d2583793-e5c1-41ae-83bd-86300d34e2cb"	"Université de Lomé"	"Togo"	"Togo"	"2011-03-23"	"DWC_ARCHIVE"	"http://lis-02.snv.jussieu.fr/ipt_togo/archive.do?r=herbarium_ul"	"2017-05-29"	"ABORT"	"YES"
