"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"orphaned?(YES/NO)"
"Review of the genus Metopheltes Uchida, 1932 (Hymenoptera, Ichneumonidae) with description of a new species from Vietnam"	"0cda423c-7e01-45ee-927b-565794631cbe"	"CHECKLIST"	"true"	"6"	"5"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_1061.zip"	"2017-05-29"	"ABORT"	"YES"
"Emesopsis infenestra Tatarnic, Wall & Cassis, 2011 (Heteroptera: Reduviidae), genus and species new to New Zealand"	"cc2cbf14-b5b0-414a-8f7f-7648e9e1bb2f"	"CHECKLIST"	"true"	"1"	"3"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_1004.zip"	"2017-05-29"	"ABORT"	"YES"
"New records in vascular plants alien to Kyrgyzstan"	"0f7e074d-c7da-40c9-89a3-b9eef2007698"	"CHECKLIST"	"true"	"34"	"31"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_1018.zip"	"2017-05-29"	"ABORT"	"YES"
"Evidence for the continued presence in New Zealand of Homotrysis macleayi (Borchmann, 1909) (Coleoptera: Tenebrionidae: Alleculinae)"	"914d133e-5cd4-4e3a-91a7-82c0da6c37c6"	"CHECKLIST"	"true"	"4"	"3"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_1054.zip"	"2017-05-29"	"ABORT"	"YES"
"New records for Albania based on taxa from the Prespa National Park"	"79411ac9-2bee-443b-970a-47197751c777"	"CHECKLIST"	"true"	"39"	"29"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_1014.zip"	"2017-05-29"	"ABORT"	"YES"
"First report of the genus Conostigmus Dahlbom (Hymenoptera: Ceraphronoidea: Megaspilidae) from India with description of a new species"	"88bcfa1b-e4d5-4d52-9feb-2231e8f03ff7"	"CHECKLIST"	"true"	"3"	"7"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_991.zip"	"2017-05-29"	"ABORT"	"YES"
"The millipede Typhloglomeris caucasica Golovatch, 1975 found epigeically (Diplopoda, Glomerida, Glomeridellidae)"	"dcb19e1f-ab7a-47af-a031-2ff3b9ccebb7"	"CHECKLIST"	"true"	"1"	"3"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_981.zip"	"2017-05-29"	"ABORT"	"YES"
"An updated checklist of aquatic plants of Myanmar and Thailand"	"8047c58c-c53a-4c05-b1a0-6d36f7dd1886"	"CHECKLIST"	"true"	"356"	"209"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_1019.zip"	"2017-05-29"	"ABORT"	"YES"
"Note on some antlions from Mozambique (Neuroptera: Myrmeleontidae)"	"c847dc2a-049b-442c-85ac-20c27cb4f634"	"CHECKLIST"	"true"	"4"	"9"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_1050.zip"	"2017-05-29"	"ABORT"	"YES"
"Hesperinus ninae Papp & Krivosheina (Diptera: Hesperinidae) from Georgia: the second record of this peculiar species"	"43a2cf52-50a6-446c-a5b5-3c779f5c20c4"	"CHECKLIST"	"true"	"1"	"3"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_1023.zip"	"2017-05-29"	"ABORT"	"YES"
"New species of Lathrolestes Förster (Hymenoptera: Ichneumonidae) from Côte d’Ivoire"	"f3a651ab-4ed4-4d7d-bc7c-94a4728a39a2"	"CHECKLIST"	"true"	"1"	"4"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_1005.zip"	"2017-05-29"	"ABORT"	"YES"
"New country records of reptiles from Laos"	"45d3bec7-9f30-480a-b935-44693d1dd86c"	"CHECKLIST"	"true"	"4"	"9"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_1015.zip"	"2017-05-29"	"ABORT"	"YES"
"Campylomorphus homalisinus (Elateridae): a new species for Lombardy (Italy), with notes on its ecology, distribution and biogeography"	"5d2cdc99-e29f-473b-a71c-9f3a211c5fed"	"CHECKLIST"	"true"	"1"	"7"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_1075.zip"	"2017-05-29"	"ABORT"	"YES"
"Chinese species of egg-parasitoids of the genera Oxyscelio Kieffer, Heptascelio Kieffer and Platyscelio Kieffer (Hymenoptera: Platygastridae s.l., Scelioninae)"	"646dac25-158c-4b60-9410-df03b00d61cd"	"CHECKLIST"	"true"	"184"	"23"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_987.zip"	"2017-05-29"	"ABORT"	"YES"
"The millipede family Paradoxosomatidae in the Philippines, with a description of Eustrongylosoma penevi sp.n., and notes on Anoplodesmus anthracinus Pocock, 1895, recorded in Malaysia and Sri Lanka for the first time (Diplopoda, Polydesmida)"	"a6316c3b-6635-4404-aa6f-f300ebd70212"	"CHECKLIST"	"true"	"0"	"24"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_957.zip"	"2017-05-29"	"ABORT"	"YES"
"A record of Anzygina billi Fletcher & Larivière, 2009 (Hemiptera: Cicadellidae) from New Zealand"	"2aab0548-a9f9-4df2-9faf-ef90d2de7369"	"CHECKLIST"	"true"	"1"	"3"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_954.zip"	"2017-05-29"	"ABORT"	"YES"
"Cheiloneurus flaccus (Walker, 1847) (Hymenoptera: Encyrtidae), new to New Zealand"	"dca8f64a-9e26-417c-b08b-c08644ab28f2"	"CHECKLIST"	"true"	"1"	"3"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-05-08"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_958.zip"	"2017-05-29"	"ABORT"	"YES"
"Casuarinicola australis Taylor, 2010 (Hemiptera: Triozidae), newly recorded from New Zealand"	"d5a08d01-4ac6-435e-8056-eb7e82a498b3"	"CHECKLIST"	"true"	"3"	"3"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-04-28"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_953.zip"	"2017-05-29"	"ABORT"	"YES"
"Millipedes and centipedes in German greenhouses (Myriapoda: Diplopoda, Chilopoda)"	"0ee9877b-755d-4527-923e-5b848ea41eb6"	"CHECKLIST"	"true"	"248"	"88"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-04-28"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_1066.zip"	"2017-05-29"	"ABORT"	"YES"
"Notes on the biology, distribution, biosecurity status and history in New Zealand of Macrotrachelia nigronitens (Stål, 1860) (Heteroptera: Anthocoridae)"	"580f0e0f-f68f-40a5-969c-d4881f9d7105"	"CHECKLIST"	"true"	"5"	"3"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-04-23"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_1077.zip"	"2017-05-29"	"ABORT"	"YES"
"Recent noteworthy findings of fungus gnats from Finland and northwestern Russia (Diptera: Ditomyiidae, Keroplatidae, Bolitophilidae and Mycetophilidae)"	"78f68965-9110-4c4c-bae8-cff085ac6b15"	"CHECKLIST"	"true"	"464"	"187"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-04-02"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_1068.zip"	"2017-05-29"	"ABORT"	"YES"
"Dispatch from the field: ecology of ground-web-building spiders with description of a new species (Araneae, Symphytognathidae)"	"4fbe8c40-8690-4b7e-99b1-60d5d90cab60"	"CHECKLIST"	"true"	"12"	"7"	"d5b61ace-f25c-43bd-9dd0-03486850f90b"	"HTTP_INSTALLATION"	"750a8724-fa66-4c27-b645-bd58ac5ee010"	"Biodiversity Data Journal"		"unknown or invalid"	"2014-03-27"	"DWC_ARCHIVE"	"http://pensoft.net/dwc/bdj/checklist_1076.zip"	"2017-05-29"	"ABORT"	"YES"
"CLIMBER"	"e2bcea8c-dfea-475e-a4ae-af282b4ea1c5"	"CHECKLIST"	"true"	"0"	"407"	"d371dfc3-ef14-48b5-97f8-1de9d3f9f874"	"IPT_INSTALLATION"	"bb922300-7ddb-11de-a300-90ac77aa923f"	"ZooKeys"		"unknown or invalid"	"2013-12-03"	"DWC_ARCHIVE"	"http://ipt.pensoft.net/ipt/archive.do?r=climber"	"2017-05-29"	"ABORT"	"YES"
"The symphytognathoid spiders of the Gaoligongshan, Yunnan, China (Araneae: Araneoidea): Systematics and diversity of micro-orbweavers"	"ebd6b143-c5fb-4fbf-982a-64ce7dcf776b"	"OCCURRENCE"	"true"	"290"	"0"	"d371dfc3-ef14-48b5-97f8-1de9d3f9f874"	"IPT_INSTALLATION"	"bb922300-7ddb-11de-a300-90ac77aa923f"	"ZooKeys"		"unknown or invalid"	"2013-11-20"	"DWC_ARCHIVE"	"http://ipt.pensoft.net/ipt/archive.do?r=symphytognathoid_spiders"	"2017-05-29"	"ABORT"	"YES"
"Records of Ancyronyx species from Mindoro"	"73ac859f-a43c-488b-9d9f-92b838b61730"	"OCCURRENCE"	"true"	"0"	"0"	"d371dfc3-ef14-48b5-97f8-1de9d3f9f874"	"IPT_INSTALLATION"	"bb922300-7ddb-11de-a300-90ac77aa923f"	"ZooKeys"		"unknown or invalid"	"2013-10-24"	"DWC_ARCHIVE"	"http://ipt.pensoft.net/ipt/archive.do?r=ancyronyx_mindoro_data"	"2017-05-29"	"ABORT"	"YES"
"Hydraena and other aquatic Polyphaga from the Ateneo de Manila Campus, Quezon City, Philippines"	"fb1840bb-6b48-4ee9-81b1-c4f135108d29"	"OCCURRENCE"	"true"	"0"	"0"	"d371dfc3-ef14-48b5-97f8-1de9d3f9f874"	"IPT_INSTALLATION"	"bb922300-7ddb-11de-a300-90ac77aa923f"	"ZooKeys"		"unknown or invalid"	"2013-10-24"	"DWC_ARCHIVE"	"http://ipt.pensoft.net/ipt/archive.do?r=polyphaga_ateneo_manila_data"	"2017-05-29"	"ABORT"	"YES"
"hauterivian_echinoids_of_the_paris_basin"	"98442b0b-9f7b-4924-9289-5b793946ca01"	"OCCURRENCE"	"true"	"628"	"0"	"d371dfc3-ef14-48b5-97f8-1de9d3f9f874"	"IPT_INSTALLATION"	"bb922300-7ddb-11de-a300-90ac77aa923f"	"ZooKeys"		"unknown or invalid"	"2013-08-16"	"DWC_ARCHIVE"	"http://ipt.pensoft.net/ipt/archive.do?r=hauterivian_echinoids_of_the_paris_basin"	"2017-05-29"	"ABORT"	"YES"
"IUCN Red List of Threatened Species"	"19491596-35ae-4a91-9a98-85cf505f1bd3"	"CHECKLIST"	"true"	"0"	"0"	"ee11eb18-ddfe-412f-ab40-87513bebecde"	"IPT_INSTALLATION"	"d44af9a3-e779-40c0-a186-79e7717c6d2b"	"International Union for Conservation of Nature"		"Denmark"	"2011-07-18"	"DWC_ARCHIVE"	"http://i4life.iucnredlist.org:8080/ipt/archive.do?r=iucn_redlist"	"2017-05-29"	"ABORT"	"YES"
"Fauna Europaea"	"90d9e8a6-0ce1-472d-b682-3451095dbc5a"	"CHECKLIST"	"true"	"0"	"292737"	"995eed50-f762-11e1-a439-00145eb45e9a"	"HTTP_INSTALLATION"	"72ec38fe-dc8b-41a2-a6c4-7793f73857e0"	"Fauna Europaea Consortium"		"Denmark"	"2011-03-07"	"DWC_ARCHIVE"	"http://rs.gbif.org/datasets/protected/fauna_europaea.zip"	"2016-07-29"	"NORMAL"	"YES"
"GBIF Backbone Taxonomy"	"d7dddbf4-2cf0-4f39-9b2a-bb099caae36c"	"CHECKLIST"	"true"	"0"	"5887500"	"995eed50-f762-11e1-a439-00145eb45e9a"	"HTTP_INSTALLATION"	"fbca90e3-8aed-48b1-84e3-369afbd000ce"	"GBIF Secretariat"		"Denmark"	"2011-03-02"	"DWC_ARCHIVE"	"http://rs.gbif.org/datasets/backbone/backbone-current.zip"	"2016-05-13"	"ABORT"	"YES"
"Revision of the Malagasy genus Trichoteleia Kieffer (Hymenoptera, Platygastroidea, Platygastridae) - Darwin Core Archives"	"12a6bf1f-f66e-408c-8c6c-771af210e6a8"	"OCCURRENCE"	"true"	"528"	"0"	"d371dfc3-ef14-48b5-97f8-1de9d3f9f874"	"IPT_INSTALLATION"	"bb922300-7ddb-11de-a300-90ac77aa923f"	"ZooKeys"		"unknown or invalid"	"2011-02-17"	"DWC_ARCHIVE"	"http://ipt.pensoft.net/ipt/archive.do?r=test2"	"2017-05-29"	"ABORT"	"YES"
"TSB Lichen Herbarium"	"859c6946-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"32606"	"0"	"603ad200-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"d48116e0-281e-11d9-8436-b8a03c50a862"	"Dept. Of Biology, University of Trieste"		"unknown or invalid"	"2007-03-28"	"BIOCASE"	"http://dryades.units.it/italic/BioCASE/pywrapper.cgi?dsa=TSB"	"2016-06-01"	"NORMAL"	"YES"
