"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?(YES/NO)"	"orphaned?(YES/NO)"
"Diptera"	"f2259a44-c231-436a-a6de-0511e8e12811"	"OCCURRENCE"	"true"	"1034"	"0"	"603065ae-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"6e1cad80-bdf5-11d8-84ea-b8a03c50a862"	"Zoologisches Forschungsinstitut und Museum Alexander Koenig"	"Germany"	"Germany"	"2014-05-20"	"BIOCASE"	"http://biocase.zfmk.de//pywrapper.cgi?dsa=ZFMK"	"2016-01-19"	"NORMAL"	"TRUE"	"YES"
"Coleoptera"	"74c448b3-65b2-4ea7-b1f2-b3868032642a"	"OCCURRENCE"	"true"	"7319"	"0"	"603065ae-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"6e1cad80-bdf5-11d8-84ea-b8a03c50a862"	"Zoologisches Forschungsinstitut und Museum Alexander Koenig"	"Germany"	"Germany"	"2014-05-20"	"BIOCASE"	"http://biocase.zfmk.de//pywrapper.cgi?dsa=ZFMK"	"2016-01-19"	"NORMAL"	"TRUE"	"YES"
"The Fossil Fish Collection at the Jura-Museum Eichstätt"	"44c26867-9738-4ac5-9213-f612b0ef3197"	"OCCURRENCE"	"true"	"6796"	"0"	"6038e54e-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"0674aea0-a7e1-11d8-9534-b8a03c50a862"	"Staatliche Naturwissenschaftliche Sammlungen Bayerns"	"Germany"	"Germany"	"2014-05-05"	"BIOCASE"	"http://biocase.snsb.info/wrapper/pywrapper.cgi?dsa=JMEpiscescoll"	"2016-05-02"	"NORMAL"	"TRUE"	"YES"
"The Pisces Collection at the Staatssammlung für Anthropologie und Paläoanatomie München"	"ed820bdb-4345-4143-a280-4fbffaacd31d"	"OCCURRENCE"	"true"	"4103"	"0"	"6038e54e-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"0674aea0-a7e1-11d8-9534-b8a03c50a862"	"Staatliche Naturwissenschaftliche Sammlungen Bayerns"	"Germany"	"Germany"	"2014-05-05"	"BIOCASE"	"http://biocase.snsb.info/wrapper/pywrapper.cgi?dsa=SAPMpiscescoll"	"2016-09-05"	"NORMAL"	"TRUE"	"YES"
"Collection Pisces - KAUMM"	"f3af1a26-73bf-4015-b432-ae5ea9687b4b"	"OCCURRENCE"	"true"	"243"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2014-04-30"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=kaumm"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Crustacea - KAUMM"	"24c263e0-2f74-4b46-af0e-4b676b805878"	"OCCURRENCE"	"true"	"597"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2014-04-30"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=kaumm"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"HZI (GBF) Reichenbach Collection of Myxobacteria"	"6d837ace-1934-492b-bbfa-b3ef4a01f007"	"OCCURRENCE"	"true"	"13938"	"0"	"60353228-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"463555b0-d081-11da-ae8f-b8a03c50a862"	"Leibniz Institute DSMZ - German Collection of Microorganisms and Cell Cultures"	"Germany"	"Germany"	"2014-03-27"	"BIOCASE"	"http://biocase.dsmz.de/wrappers/biocase/pywrapper.cgi?dsa=GBF_myxococcales"	"2016-01-19"	"NORMAL"	"TRUE"	"YES"
"Palaeobiology collection, FAU Erlangen"	"11a9393f-2fe9-4404-ad1d-3f2f6c1a6376"	"OCCURRENCE"	"true"	"2007"	"0"	"38290c67-22d0-4582-b288-641c29e913a2"	"BIOCASE_INSTALLATION"	"833f0d81-717d-4f11-95b0-0f738545adad"	"Friedrich-Alexander University of Erlangen-Nürnberg"	"Germany"	"Germany"	"2014-03-19"	"BIOCASE"	"http://sammlung.pal.uni-erlangen.de/biocase/pywrapper.cgi?dsa=collectionpalaeobiology"	"2017-06-08"	"ABORT"	"FALSE"	"YES"
"Collections of Phytoplankton at BGBM"	"ee9c2798-1637-11e3-b987-00145eb45e9a"	"OCCURRENCE"	"true"	"26943"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2013-09-05"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=Planktonproben"	"2016-01-19"	"NORMAL"	"TRUE"	"YES"
"Naturhistorisches Museum Mainz, Herbarium Oesau"	"69f0f5c2-08b9-11e3-ab1f-00145eb45e9a"	"OCCURRENCE"	"true"	"1054"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"33aecde5-7e13-4272-9cb7-f4f3b0eb820c"	"Naturhistorisches Museum Mainz"	"Germany"	"Germany"	"2013-08-19"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=NaturkundemuseumMainz2"	"2016-03-23"	"NORMAL"	"TRUE"	"YES"
"Naturhistorisches Museum Mainz, Feldbeobachtungsdaten Pflanzen"	"6a122346-08b9-11e3-ab1f-00145eb45e9a"	"OCCURRENCE"	"true"	"54402"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"33aecde5-7e13-4272-9cb7-f4f3b0eb820c"	"Naturhistorisches Museum Mainz"	"Germany"	"Germany"	"2013-08-19"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=NaturkundemuseumMainz2"	"2016-01-19"	"NORMAL"	"TRUE"	"YES"
"Anymals+plants - Citizen Science Data"	"e6c97f6e-e952-11e2-961f-00145eb45e9a"	"OCCURRENCE"	"true"	"14719"	"0"	"603790d6-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"10980920-6dad-11da-ad13-b8a03c50a862"	"Museum für Naturkunde Berlin"	"Germany"	"Germany"	"2013-07-10"	"BIOCASE"	"http://www.anymals.org/biocase/pywrapper.cgi?dsa=citizenScience"	"2016-01-25"	"NORMAL"	"TRUE"	"YES"
"VegetWeb - Repositorium von Vegetationsaufnahmen a"	"ad0d1a24-e952-11e2-961f-00145eb45e9a"	"OCCURRENCE"	"true"	"763412"	"0"	"60489688-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"43cab2b0-0653-11d9-acb2-b8a03c50a862"	"Bundesamt für Naturschutz / Netzwerk Phytodiversität Deutschland"	"Germany"	"Germany"	"2013-07-10"					"FALSE"	"YES"
"Culture Collection of Microalgae and Zygnematophyceae Collection Hamburg (MZCH-SVCK)"	"d44f84b0-e947-11e2-961f-00145eb45e9a"	"OCCURRENCE"	"true"	"610"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2013-07-10"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=MZCH"	"2016-03-17"	"NORMAL"	"TRUE"	"YES"
"The Environmental Sample Collection of the Arthropoda Varia Section at the Zoologische Staatssammlung München"	"0bbc5ba0-d7f8-11e2-95e7-00145eb45e9a"	"OCCURRENCE"	"true"	"26534"	"0"	"6038e54e-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"0674aea0-a7e1-11d8-9534-b8a03c50a862"	"Staatliche Naturwissenschaftliche Sammlungen Bayerns"	"Germany"	"Germany"	"2013-06-18"	"BIOCASE"	"http://biocase.snsb.info/wrapper/pywrapper.cgi?dsa=ZSMavstudiescoll"	"2016-05-02"	"NORMAL"	"TRUE"	"YES"
"DORSA - German Orthoptera Collections"	"8ea44a78-c6af-11e2-9b88-00145eb45e9a"	"OCCURRENCE"	"true"	"17485"	"0"	"6047d0d6-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"021121c0-f040-11d8-b22f-b8a03c50a862"	"SysTax"	"Germany"	"Germany"	"2013-05-27"	"BIOCASE"	"http://www.systax.org/biocase/pywrapper.cgi?dsa=dorsa"	"2016-01-19"	"NORMAL"	"TRUE"	"YES"
"ENBI-Dataset of GART-GloBIS"	"fa775828-b7e9-11e2-9aa5-00145eb45e9a"	"OCCURRENCE"	"true"	"190"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2013-05-08"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=GART"	"2016-03-17"	"NORMAL"	"TRUE"	"YES"
"IBF Monitoring of Plant Galls"	"63035610-b62f-11e2-afcb-00145eb45e9a"	"OCCURRENCE"	"true"	"719"	"0"	"6038e54e-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"0674aea0-a7e1-11d8-9534-b8a03c50a862"	"Staatliche Naturwissenschaftliche Sammlungen Bayerns"	"Germany"	"Germany"	"2013-05-06"	"BIOCASE"	"http://biocase.snsb.info/wrapper/pywrapper.cgi?dsa=IBFgallscoll"	"2016-05-02"	"NORMAL"	"TRUE"	"YES"
"The Diatom Collection of Franz Josef Weinzierl at the Botanische Staatssammlung München"	"5e6ae014-b62f-11e2-afcb-00145eb45e9a"	"OCCURRENCE"	"true"	"15813"	"0"	"6038e54e-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"0674aea0-a7e1-11d8-9534-b8a03c50a862"	"Staatliche Naturwissenschaftliche Sammlungen Bayerns"	"Germany"	"Germany"	"2013-05-06"	"BIOCASE"	"http://biocase.snsb.info/wrapper/pywrapper.cgi?dsa=BSMweinzierlcoll"	"2016-05-02"	"NORMAL"	"TRUE"	"YES"
"Floristic Databases of Mecklenburg-Pomerania - Higher Plants"	"dee8edc4-b19a-11e2-886d-00145eb45e9a"	"OCCURRENCE"	"true"	"646566"	"0"	"8a557462-dabb-4716-af14-51de8254f045"	"BIOCASE_INSTALLATION"	"7ac19c7e-3e49-4672-ac94-76126d676f40"	"Ernst-Moritz-Arndt-Universitaet"	"Germany"	"Germany"	"2013-04-30"	"BIOCASE"	"http://www.flora-mv.de/biocase/pywrapper.cgi?dsa=hoeherePflanzen"	"2016-01-28"	"NORMAL"	"TRUE"	"YES"
"Collection Diptera - SMF"	"dbc2d368-b09f-11e2-a01d-00145eb45e9a"	"OCCURRENCE"	"true"	"468"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2013-04-29"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Ephemeroptera - SMF"	"dbd1a21c-b09f-11e2-a01d-00145eb45e9a"	"OCCURRENCE"	"true"	"127"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2013-04-29"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Insekten Sachsen"	"77ecd330-b09e-11e2-a01d-00145eb45e9a"	"OCCURRENCE"	"true"	"153299"	"0"	"32194951-3eca-4cdb-8329-39e23d8f9491"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2013-04-29"	"BIOCASE"	"http://biocase.kbs-leipzig.de/pywrapper.cgi?dsa=InSax"	"2016-01-19"	"NORMAL"	"TRUE"	"YES"
"Neptune Deep-Sea Microfossil Occurrence Database"	"e1e16cf0-ada2-11e2-8fbc-00145eb45e9a"	"OCCURRENCE"	"true"	"500808"	"0"	"603790d6-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"10980920-6dad-11da-ad13-b8a03c50a862"	"Museum für Naturkunde Berlin"	"Germany"	"Germany"	"2013-04-25"	"BIOCASE"	"http://biocase.naturkundemuseum-berlin.de/current/pywrapper.cgi?dsa=mfn_Neptune"	"2016-01-29"	"NORMAL"	"TRUE"	"YES"
"Geologisch-Paläontologische Sammlung Universität Leipzig"	"dc70aa06-ada2-11e2-8fbc-00145eb45e9a"	"OCCURRENCE"	"true"	"5767"	"0"	"603790d6-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"10980920-6dad-11da-ad13-b8a03c50a862"	"Museum für Naturkunde Berlin"	"Germany"	"Germany"	"2013-04-25"	"BIOCASE"	"http://biocase.naturkundemuseum-berlin.de/current/pywrapper.cgi?dsa=Leipzig_Pal"	"2016-01-25"	"NORMAL"	"TRUE"	"YES"
"MfN - Micropaleontology"	"391565fc-a3bd-11e2-95b8-00145eb45e9a"	"OCCURRENCE"	"true"	"6"	"0"	"603790d6-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"10980920-6dad-11da-ad13-b8a03c50a862"	"Museum für Naturkunde Berlin"	"Germany"	"Germany"	"2013-04-13"	"BIOCASE"	"http://biocase.naturkundemuseum-berlin.de/current/pywrapper.cgi?dsa=mfn_PAL"	"2016-01-25"	"NORMAL"	"TRUE"	"YES"
"ECatSym: Electronic World Catalog of Symphyta"	"bd63a93c-8283-11e2-b873-00145eb45e9a"	"OCCURRENCE"	"true"	"69396"	"0"	"e59bdb36-6f4b-4748-bb9a-94e87b53cc65"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2013-03-01"	"BIOCASE"	"http://www.sdei.de/biocase/pywrapper.cgi?dsa=ECatSym"	"2016-01-28"	"NORMAL"	"TRUE"	"YES"
"Collection Crustacea - ZSRO"	"3ff06696-819a-11e2-bad2-00145eb45e9a"	"OCCURRENCE"	"true"	"3"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2013-02-28"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zsro"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Myriapoda - SNSD"	"1c35c0a2-819a-11e2-bad2-00145eb45e9a"	"OCCURRENCE"	"true"	"7"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2013-02-28"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Bryophyte herbarium, Göttingen (GOET)"	"cce04086-6c7c-11e2-90ce-00145eb45e9a"	"OCCURRENCE"	"true"	"34603"	"0"	"60448304-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"59c81290-df0e-11d8-b22e-b8a03c50a862"	"Georg-August-Universität Göttingen, Albrecht-von-Haller-Institut für Pflanzenwissenschaften, Abteilung Systematische Botanik"	"Germany"	"Germany"	"2013-02-01"					"FALSE"	"YES"
"Type herbarium, Göttingen (GOET)"	"c40738de-6c7c-11e2-90ce-00145eb45e9a"	"OCCURRENCE"	"true"	"10395"	"0"	"6044df48-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"59c81290-df0e-11d8-b22e-b8a03c50a862"	"Georg-August-Universität Göttingen, Albrecht-von-Haller-Institut für Pflanzenwissenschaften, Abteilung Systematische Botanik"	"Germany"	"Germany"	"2013-02-01"					"FALSE"	"YES"
"Forster herbarium, Göttingen (GOET)"	"c18ebb72-6c7c-11e2-90ce-00145eb45e9a"	"OCCURRENCE"	"true"	"332"	"0"	"60442558-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"59c81290-df0e-11d8-b22e-b8a03c50a862"	"Georg-August-Universität Göttingen, Albrecht-von-Haller-Institut für Pflanzenwissenschaften, Abteilung Systematische Botanik"	"Germany"	"Germany"	"2013-02-01"					"FALSE"	"YES"
"SysTax - Herbaria"	"f4419c70-614f-11e2-897a-00145eb45e9a"	"OCCURRENCE"	"true"	"53209"	"0"	"6047d0d6-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"021121c0-f040-11d8-b22f-b8a03c50a862"	"SysTax"	"Germany"	"Germany"	"2013-01-18"	"BIOCASE"	"http://www.systax.org/biocase/pywrapper.cgi?dsa=botanical"	"2016-01-19"	"NORMAL"	"TRUE"	"YES"
"Arachnologie - SMNG"	"a5458d08-3a0c-11e2-b0ce-00145eb45e9a"	"OCCURRENCE"	"true"	"10121"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-11-29"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Porifera ZMK"	"44cc2996-3a0c-11e2-b0ce-00145eb45e9a"	"OCCURRENCE"	"true"	"2"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-11-29"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmk"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Pantopoda SMF"	"445dc244-3a0c-11e2-b0ce-00145eb45e9a"	"OCCURRENCE"	"true"	"3"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-11-29"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmk"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Bryozoa ZMK"	"43c03dee-3a0c-11e2-b0ce-00145eb45e9a"	"OCCURRENCE"	"true"	"2"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-11-29"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmk"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Crustacea ZMK"	"43e4b44e-3a0c-11e2-b0ce-00145eb45e9a"	"OCCURRENCE"	"true"	"1265"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-11-29"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmk"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Amphibia ZMK"	"42f1ad6c-3a0c-11e2-b0ce-00145eb45e9a"	"OCCURRENCE"	"true"	"2"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-11-29"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmk"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Vermes ZMK"	"431441d8-3a0c-11e2-b0ce-00145eb45e9a"	"OCCURRENCE"	"true"	"7"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-11-29"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmk"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Reptilia ZMK"	"436ca51c-3a0c-11e2-b0ce-00145eb45e9a"	"OCCURRENCE"	"true"	"382"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-11-29"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmk"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Ichthyologie ZMK"	"4228b5a6-3a0c-11e2-b0ce-00145eb45e9a"	"OCCURRENCE"	"true"	"378"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-11-29"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zmk"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Collection Mammalogie - ZSRO"	"f440262c-1d2c-11e2-8fd4-00145eb45e9a"	"OCCURRENCE"	"true"	"368"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-10-23"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=zsro"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Clitellata - SMF"	"7f4020e2-1387-11e2-bb2e-00145eb45e9a"	"OCCURRENCE"	"true"	"2947"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-10-11"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Plathelminthes - SMF"	"7f8aab44-1387-11e2-bb2e-00145eb45e9a"	"OCCURRENCE"	"true"	"1560"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-10-11"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Lepidoptera - SNSD"	"7d8a6ba4-1387-11e2-bb2e-00145eb45e9a"	"OCCURRENCE"	"true"	"1574"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-10-11"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Aschelminthes - SMF"	"7cf5c968-1387-11e2-bb2e-00145eb45e9a"	"OCCURRENCE"	"true"	"432"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-10-11"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Hemichordata - SMF"	"7d27e70e-1387-11e2-bb2e-00145eb45e9a"	"OCCURRENCE"	"true"	"32"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-10-11"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"GBIF-D Protozoa data collection"	"82c788c2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"251"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2012-08-20"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=GBIF_D_Protozoa"	"2016-03-18"	"NORMAL"	"TRUE"	"YES"
"Collection Mammalogie - SNSD"	"82c64584-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"237"	"0"	"60383ab8-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"c76cf030-2a95-11da-9cc1-b8a03c50a862"	"Senckenberg"	"Germany"	"Germany"	"2012-08-18"	"BIOCASE"	"http://biocase.senckenberg.de/pywrapper.cgi?dsa=SGN"	"2016-07-27"	"NORMAL"	"TRUE"	"YES"
"Chrysomelidae of Central Europe"	"82b7d2ec-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"64554"	"0"	"603790d6-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"7ac19c7e-3e49-4672-ac94-76126d676f40"	"Ernst-Moritz-Arndt-Universitaet"	"Germany"	"Germany"	"2012-06-07"	"BIOCASE"	"http://biocase.naturkundemuseum-berlin.de/current/pywrapper.cgi?dsa=CHRYFAUN"	"2016-01-19"	"NORMAL"	"TRUE"	"YES"
"MfN - Heteroptera Collection"	"82b6ab38-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"103178"	"0"	"603790d6-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"10980920-6dad-11da-ad13-b8a03c50a862"	"Museum für Naturkunde Berlin"	"Germany"	"Germany"	"2012-06-07"	"BIOCASE"	"http://biocase.naturkundemuseum-berlin.de/current/pywrapper.cgi?dsa=mfn_Heteroptera"	"2016-01-29"	"NORMAL"	"TRUE"	"YES"
"Corvids Literature Database"	"829cf3b4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"140"	"0"	"60454014-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"57254bd0-8256-11d8-b7ed-b8a03c50a862"	"Botanic Garden and Botanical Museum Berlin-Dahlem"	"Germany"	"Germany"	"2012-04-16"	"BIOCASE"	"http://ww3.bgbm.org/biocase/pywrapper.cgi?dsa=CorvidsLiteratureDatabase"	"2016-03-18"	"NORMAL"	"TRUE"	"YES"
