"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?(YES/NO)"	"orphaned?(YES/NO)"
"Slovenian Fungal Database - Boletus informaticus"	"8959f58a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"160757"	"0"	"5fe82690-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"5796fe40-1516-11dd-9fa4-b8a03c50a862"	"Slovenian Forestry Institute"	"Slovenia"	"Slovenia"	"2008-04-28"	"DIGIR"	"http://193.2.23.10:8080/digir/DiGIR.php"	"2016-01-28"	"NORMAL"	"TRUE"	"YES"
"FloVegSI - Floristical and fitocenological database of ZRC SAZU"	"89579e3e-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"89918"	"0"	"5ff785c2-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"a5586d20-0f7c-11dd-9d45-b8a03c50a862"	"Scientific Research Centre of the Slovenian Academy of Sciences and Arts, Institute of Biology"	"Slovenia"	"Slovenia"	"2008-04-28"	"DIGIR"	"http://bijh.zrc-sazu.si/DIGIR/digir.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
"FloVegSI-FAV - Faunistical database of ZRC SAZU"	"8958b49a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"5783"	"0"	"5ff785c2-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"a5586d20-0f7c-11dd-9d45-b8a03c50a862"	"Scientific Research Centre of the Slovenian Academy of Sciences and Arts, Institute of Biology"	"Slovenia"	"Slovenia"	"2008-04-28"	"DIGIR"	"http://bijh.zrc-sazu.si/DIGIR/digir.php"	"2017-06-09"	"ABORT"	"FALSE"	"YES"
