"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"orphaned?(YES/NO)"
"INPN - Données flore des CBN agrégées par la FCBN"	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"OCCURRENCE"	"true"	"20999334"	"0"	"791e3715-7452-4dd0-a906-db21a3852427"	"IPT_INSTALLATION"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"SPN - Service du Patrimoine naturel, Muséum national d'Histoire naturelle, Paris"	"France"	"France"	"2015-07-17"	"DWC_ARCHIVE"	"http://ipt.gbif.fr/archive.do?r=inpn_fcbn_flora"	"2016-06-28"	"NORMAL"	"YES"
"French Grapevine Genetic Resources Center"	"8647fbe0-3ba4-4ff3-91b7-1ccd2c9cc7bc"	"OCCURRENCE"	"true"	"11622"	"0"	"791e3715-7452-4dd0-a906-db21a3852427"	"IPT_INSTALLATION"	"7c4f3b54-fc4b-42f3-a664-3ca93d12e10f"	"Institut National de la Recherche Agronomique (INRA)"	"France"	"France"	"2014-10-21"	"DWC_ARCHIVE"	"http://www.gbif.fr/ipt/archive.do?r=french_grapevine_genetic_resources_center"	"2017-05-29"	"ABORT"	"YES"
"Atlas des plantes vasculaires de Lorraine"	"f97eeccc-8409-4075-ab7c-8980f73c0d0d"	"OCCURRENCE"	"true"	"185423"	"0"	"791e3715-7452-4dd0-a906-db21a3852427"	"IPT_INSTALLATION"	"38222b00-9911-11dd-9689-b8a03c50a862"	"Floraine"	"France"	"France"	"2014-09-30"	"DWC_ARCHIVE"	"http://www.gbif.fr/ipt/archive.do?r=floraine"	"2017-05-29"	"ABORT"	"YES"
"INRA-Versailles Arabidopsis natural variants"	"3bad05e1-2fe0-469e-9560-45e7d1d1b70c"	"OCCURRENCE"	"true"	"777"	"0"	"791e3715-7452-4dd0-a906-db21a3852427"	"IPT_INSTALLATION"	"7c4f3b54-fc4b-42f3-a664-3ca93d12e10f"	"Institut National de la Recherche Agronomique (INRA)"	"France"	"France"	"2014-08-27"	"DWC_ARCHIVE"	"http://www.gbif.fr/ipt/archive.do?r=inra_arabidopsis"	"2017-05-29"	"ABORT"	"YES"
"Collection Paleobotanique de l'Universite Paris 6"	"81880628-c616-417e-8d1a-d519577c2087"	"OCCURRENCE"	"true"	"880"	"0"	"791e3715-7452-4dd0-a906-db21a3852427"	"IPT_INSTALLATION"	"9c6afd40-4d63-11db-9eae-b8a03c50a862"	"Laboratoire de Paléobotanique et Paléoécologie"	"France"	"France"	"2014-08-25"	"DWC_ARCHIVE"	"http://www.gbif.fr/ipt/archive.do?r=palbot"	"2017-05-29"	"ABORT"	"YES"
"Soft Wheat French National Collection"	"a52ca10a-136a-4072-a6de-3ec6e7852365"	"OCCURRENCE"	"true"	"1781"	"0"	"791e3715-7452-4dd0-a906-db21a3852427"	"IPT_INSTALLATION"	"7c4f3b54-fc4b-42f3-a664-3ca93d12e10f"	"Institut National de la Recherche Agronomique (INRA)"	"France"	"France"	"2014-08-13"	"DWC_ARCHIVE"	"http://www.gbif.fr/ipt/archive.do?r=inra_wheat"	"2017-05-29"	"ABORT"	"YES"
"Vegetatively propagated Allium collection"	"8e7b1108-29c4-4af6-8109-d02a00610c1c"	"OCCURRENCE"	"true"	"150"	"0"	"791e3715-7452-4dd0-a906-db21a3852427"	"IPT_INSTALLATION"	"7c4f3b54-fc4b-42f3-a664-3ca93d12e10f"	"Institut National de la Recherche Agronomique (INRA)"	"France"	"France"	"2014-08-08"	"DWC_ARCHIVE"	"http://www.gbif.fr/ipt/archive.do?r=inra_aillum"	"2017-05-29"	"ABORT"	"YES"
"Centre de Ressources Biologiques de l'Institut Pasteur"	"f03cf033-66d8-4562-bace-f0417532c110"	"OCCURRENCE"	"true"	"9329"	"0"	"791e3715-7452-4dd0-a906-db21a3852427"	"IPT_INSTALLATION"	"30d2bd90-12aa-11dc-80c8-b8a03c50a862"	"Centre de Ressources Biologiques de l Institut Pasteur"	"France"	"France"	"2014-08-05"	"DWC_ARCHIVE"	"http://www.gbif.fr/ipt/archive.do?r=crbip"	"2017-05-29"	"ABORT"	"YES"
"Flore de Franche-Comté"	"e0916f8b-b9ed-401a-8353-064a3859871a"	"OCCURRENCE"	"true"	"157077"	"0"	"791e3715-7452-4dd0-a906-db21a3852427"	"IPT_INSTALLATION"	"8fd192b0-734f-11dd-8fc0-b8a03c50a862"	"Société Botanique de Franche-Comté/Conservatoire Botanique National de Franche-Comté"	"France"	"France"	"2014-08-05"	"DWC_ARCHIVE"	"http://www.gbif.fr/ipt/archive.do?r=cbnfc"	"2017-05-29"	"ABORT"	"YES"
"Microbial Observatory of the Laboratoire Arago"	"06767399-de21-42de-90ef-2d29e5e301fb"	"OCCURRENCE"	"true"	"457"	"0"	"791e3715-7452-4dd0-a906-db21a3852427"	"IPT_INSTALLATION"	"3857ca00-7aaa-11de-927e-b8a03c50a862"	"Observatoire Océanologique de Banyuls sur mer"	"France"	"France"	"2014-08-05"	"DWC_ARCHIVE"	"http://www.gbif.fr/ipt/archive.do?r=mola"	"2017-05-29"	"ABORT"	"YES"
