"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"orphaned?(YES/NO)"
"C.A. Triplehorn Insect Collection (OSUC), Ohio State University"	"14f79054-3ad1-4573-81b8-19cefac2f7a1"	"METADATA"	"true"	"0"	"0"	"aafdc932-75f7-4414-9d40-faf72a525aec"	"IPT_INSTALLATION"	"5ffa575c-fcd4-4583-9611-545f67b04316"	"Museum of Biological Diversity, The Ohio State University"	"United States"	"United States"	"2016-09-14"					"YES"
"Formicidae (ants) - AntBase and xBio:D Cyberinfrastructure, The Ohio State University"	"ec93a739-1681-4b04-b62f-3a687127a17f"	"METADATA"	"true"	"0"	"65524"	"aafdc932-75f7-4414-9d40-faf72a525aec"	"IPT_INSTALLATION"	"5ffa575c-fcd4-4583-9611-545f67b04316"	"Museum of Biological Diversity, The Ohio State University"	"United States"	"United States"	"2015-06-23"	"DWC_ARCHIVE"	"http://xbiod.osu.edu/ipt/archive.do?r=ants"	"2016-06-28"	"NOT_MODIFIED"	"YES"
"Cynipoidea (gall wasps) - xBio:D Cyberinfrastructure, The Ohio State University"	"7b7d3eba-3a2e-4496-8e41-2773ed400854"	"METADATA"	"true"	"0"	"8535"	"aafdc932-75f7-4414-9d40-faf72a525aec"	"IPT_INSTALLATION"	"5ffa575c-fcd4-4583-9611-545f67b04316"	"Museum of Biological Diversity, The Ohio State University"	"United States"	"United States"	"2015-06-23"	"DWC_ARCHIVE"	"http://xbiod.osu.edu/ipt/archive.do?r=gallwasps"	"2016-07-14"	"NOT_MODIFIED"	"YES"
"The New York Botanical Garden Herbarium (NY) - Vascular Plant Collection"	"d415c253-4d61-4459-9d25-4015b9084fb0"	"OCCURRENCE"	"true"	"1432587"	"0"	"f38014da-d3e9-4de7-b8c0-a32ceeb8728a"	"IPT_INSTALLATION"	"ae447c50-b8a8-11d8-92a4-b8a03c50a862"	"The New York Botanical Garden"	"United States"	"United States"	"2015-06-18"	"DWC_ARCHIVE"	"http://sweetgum.nybg.org:8080/ipt/archive.do?r=idigbio_mysql"	"2017-05-29"	"ABORT"	"YES"
"UCMC_Entomology"	"c53a27b8-d019-460e-8124-662b6fa14d85"	"OCCURRENCE"	"true"	"80516"	"0"	"25c82ad0-5815-414d-8976-f6460d9f9c29"	"IPT_INSTALLATION"	"4cadac10-3e7b-11d9-8439-b8a03c50a862"	"University of Colorado Museum of Natural History"	"United States"	"United States"	"2015-03-11"	"DWC_ARCHIVE"	"http://iptmuse.colorado.edu:8080/ipt/archive.do?r=ucmc_entomology"	"2017-05-29"	"ABORT"	"YES"
"Royal Ontario Museum - Entomology (ROME)"	"71315e6b-727f-4e71-91db-8823fe06ba22"	"OCCURRENCE"	"true"	"3670"	"0"	"aafdc932-75f7-4414-9d40-faf72a525aec"	"IPT_INSTALLATION"	"5ffa575c-fcd4-4583-9611-545f67b04316"	"Museum of Biological Diversity, The Ohio State University"	"United States"	"United States"	"2014-11-19"	"DWC_ARCHIVE"	"http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=rome"	"2015-05-08"	"NORMAL"	"YES"
"Bioimages"	"0096dfc0-9925-47ef-9700-9b77814295f1"	"OCCURRENCE"	"true"	"3633"	"0"	"f5aafbcd-af0c-4e79-975a-aecb52941170"	"HTTP_INSTALLATION"	"1df2cfdc-3b09-4076-861d-f56389927d9b"	"Vanderbilt University"	"United States"	"United States"	"2014-07-17"	"DWC_ARCHIVE"	"http://bioimages.vanderbilt.edu/gbif-bioimages.zip"	"2015-06-26"	"NOT_MODIFIED"	"YES"
"Platygastroidea - xBio:D Cyberinfrastructure, The Ohio State University"	"e4d6c5d0-8470-438a-93a6-1ae3eef750b1"	"METADATA"	"true"	"0"	"11767"	"aafdc932-75f7-4414-9d40-faf72a525aec"	"IPT_INSTALLATION"	"5ffa575c-fcd4-4583-9611-545f67b04316"	"Museum of Biological Diversity, The Ohio State University"	"United States"	"United States"	"2014-04-02"	"DWC_ARCHIVE"	"http://xbiod.osu.edu/ipt/archive.do?r=platys"	"2016-07-14"	"NOT_MODIFIED"	"YES"
"Ceraphronoidea - xBio:D Cyberinfrastructure, The Ohio State University"	"3cd73963-ae34-49eb-b8de-d7e914349840"	"METADATA"	"true"	"0"	"2067"	"aafdc932-75f7-4414-9d40-faf72a525aec"	"IPT_INSTALLATION"	"5ffa575c-fcd4-4583-9611-545f67b04316"	"Museum of Biological Diversity, The Ohio State University"	"United States"	"United States"	"2014-04-02"	"DWC_ARCHIVE"	"http://xbiod.osu.edu/ipt/archive.do?r=ceraphronoids"	"2016-07-14"	"NOT_MODIFIED"	"YES"
"Heterozerconidae - xBio:D Cyberinfrastructure, The Ohio State University"	"326e2089-b52a-4b6c-b2fe-05af5cc8644e"	"METADATA"	"true"	"0"	"45"	"aafdc932-75f7-4414-9d40-faf72a525aec"	"IPT_INSTALLATION"	"5ffa575c-fcd4-4583-9611-545f67b04316"	"Museum of Biological Diversity, The Ohio State University"	"United States"	"United States"	"2014-04-02"	"DWC_ARCHIVE"	"http://xbiod.osu.edu/ipt/archive.do?r=heterozerconids"	"2016-07-14"	"NOT_MODIFIED"	"YES"
