"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?(YES/NO)"	"orphaned?(YES/NO)"
"Estonian Nature Observations Database"	"c6bbb6ef-ad16-4f3c-99e2-f693760173e0"	"OCCURRENCE"	"true"	"179624"	"0"	"ad21ddaa-1358-4d06-bd96-2e0c647f6d7b"	"IPT_INSTALLATION"	"6d2a7654-1ed0-4924-b22e-9bc221ab2124"	"Estonian Environment Information Centre"	"Estonia"	"Estonia"	"2012-11-16"	"DWC_ARCHIVE"	"http://gbif.keskkonnainfo.ee/archive.do?r=Data_of_Estonian_Nature_Observations_Database"	"2017-06-08"	"ABORT"	"FALSE"	"YES"
"Tartu University, palaeontology collections"	"81321482-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"32948"	"0"	"60433990-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"70488160-b003-11d8-a8af-b8a03c50a862"	"Geocollections of Estonia"	"Estonia"	"Estonia"	"2011-10-06"	"BIOCASE"	"http://sarv.gi.ee/biocase/pywrapper.cgi?dsa=tug"	"2015-10-26"	"NORMAL"	"TRUE"	"YES"
"ELM paleontology"	"95da13d0-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"19957"	"0"	"60433990-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"70488160-b003-11d8-a8af-b8a03c50a862"	"Geocollections of Estonia"	"Estonia"	"Estonia"	"2008-11-21"	"BIOCASE"	"http://sarv.gi.ee/biocase/pywrapper.cgi?dsa=elm"	"2015-10-26"	"NORMAL"	"TRUE"	"YES"
