"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"orphaned?(YES/NO)"
"Literary descriptions of Iranian lizards"	"7db4f705-61ae-4c6e-9de2-06674e7d46b2"	"OCCURRENCE"	"true"	"8525"	"0"	"35ad703f-c23a-44c9-b3d9-b2fec65298f1"	"BIOCASE_INSTALLATION"	"17e8fde5-9144-49c8-a893-87138e95b0b7"	"National Museum in Prague"	"Consortium of European Taxonomic Facilities"	"Germany"	"2014-07-30"	"BIOCASE"	"http://pm.nm.cz/biocase/pywrapper.cgi?dsa=ZooIranLizards"	"2016-01-19"	"NORMAL"	"YES"
"Botanical collection of the National Museum"	"6ef03bd2-3aa4-4fa1-9da6-27d631bbc446"	"OCCURRENCE"	"true"	"284"	"0"	"35ad703f-c23a-44c9-b3d9-b2fec65298f1"	"BIOCASE_INSTALLATION"	"17e8fde5-9144-49c8-a893-87138e95b0b7"	"National Museum in Prague"	"Consortium of European Taxonomic Facilities"	"Germany"	"2014-03-04"	"BIOCASE"	"http://pm.nm.cz/biocase/pywrapper.cgi?dsa=Botany"	"2016-01-19"	"NORMAL"	"YES"
"Entomological collection of the National Museum"	"167acd5c-9459-4e2d-86a1-ee9d6f5e5893"	"OCCURRENCE"	"true"	"1196"	"0"	"35ad703f-c23a-44c9-b3d9-b2fec65298f1"	"BIOCASE_INSTALLATION"	"17e8fde5-9144-49c8-a893-87138e95b0b7"	"National Museum in Prague"	"Consortium of European Taxonomic Facilities"	"Germany"	"2014-03-04"	"BIOCASE"	"http://pm.nm.cz/biocase/pywrapper.cgi?dsa=Entomology"	"2016-01-19"	"NORMAL"	"YES"
"Mycological collection of the National Museum"	"0592122a-21c4-4085-abe1-b91f9c5622b8"	"OCCURRENCE"	"true"	"2312"	"0"	"35ad703f-c23a-44c9-b3d9-b2fec65298f1"	"BIOCASE_INSTALLATION"	"17e8fde5-9144-49c8-a893-87138e95b0b7"	"National Museum in Prague"	"Consortium of European Taxonomic Facilities"	"Germany"	"2014-03-04"	"BIOCASE"	"http://pm.nm.cz/biocase/pywrapper.cgi?dsa=Mycology"	"2016-01-19"	"NORMAL"	"YES"
"Zoological collection of the National Museum"	"4692000e-dc38-4c41-8131-c8b16fbe3c81"	"OCCURRENCE"	"true"	"200"	"0"	"35ad703f-c23a-44c9-b3d9-b2fec65298f1"	"BIOCASE_INSTALLATION"	"17e8fde5-9144-49c8-a893-87138e95b0b7"	"National Museum in Prague"	"Consortium of European Taxonomic Facilities"	"Germany"	"2014-03-04"	"BIOCASE"	"http://pm.nm.cz/biocase/pywrapper.cgi?dsa=Zoology"	"2016-01-19"	"NORMAL"	"YES"
"CIM Specimens"	"35a4da7e-413b-4450-bd7a-c74d0e0dff9a"	"OCCURRENCE"	"true"	"52"	"0"	"19fb2227-e146-4ef5-87e9-c6df91579af9"	"BIOCASE_INSTALLATION"	"c9e7382a-cfc3-45f3-85d9-2d2a640603fd"	"Institut Ruđer Bošković, Center for Marine Research"	"Consortium of European Taxonomic Facilities"	"Germany"	"2014-01-23"	"BIOCASE"	"http://gbif.irb.hr/biocase/pywrapper.cgi?dsa=specimens"	"2016-01-19"	"NORMAL"	"YES"
"Database of invertebrates collected in Mongolia"	"867dbe0a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"107557"	"0"	"603c4cac-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"be11c6a0-7cf5-11dc-92cb-b8a03c50a862"	"Hungarian Natural History Museum"	"Consortium of European Taxonomic Facilities"	"Germany"	"2007-11-01"	"BIOCASE"	"http://gbif.nhmus.hu/biocase/pywrapper.cgi?dsa=Mongolian"	"2016-01-28"	"NORMAL"	"YES"
