"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"tan-database"	"bf6810a4-befd-4f0b-82f9-c20c0ce11531"	"OCCURRENCE"	"true"	"9384"	"0"	"f3577c2c-0166-4d11-b90d-22449751b3d2"	"IPT_INSTALLATION"	"7bec6457-78d6-416f-a185-00ae45e1d9a0"	"Parc Botanique et Zoologique de Tsimbazaza (P.B.Z.T.)"	"Madagascar"	"Madagascar"	"2011-03-30"	"DWC_ARCHIVE"	"http://madbif.mg/ipt/archive.do?r=tan-database"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"tef-database"	"a5dd8cc3-7971-4b3c-a75c-d345940572bd"	"OCCURRENCE"	"true"	"8102"	"0"	"f3577c2c-0166-4d11-b90d-22449751b3d2"	"IPT_INSTALLATION"	"c0e25223-5b55-4e02-8556-178781709720"	"Centre National pour le Développement Rural - Madagascar (FOFIFA)"	"Madagascar"	"Madagascar"	"2011-03-30"	"DWC_ARCHIVE"	"http://madbif.mg/ipt/archive.do?r=tef-database"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Makira"	"977e06c0-e58a-11de-ad5c-998cc9e29689"	"OCCURRENCE"	"true"	"1268"	"0"	"6060fb60-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"643fe8a0-bd8a-11de-b279-8c1f280c453e"	"Wildlife Conservation Society - Madagascar Program (WCS - Mad)"	"Madagascar"	"Madagascar"	"2010-05-04"	"DWC_ARCHIVE"	"http://wcsmad.org:8080/ipt/resource/4127ef09-58bb-4b5e-9ddd-d49a9371616e/archive-dwc.zip"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
