"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"Insect colletion"	"865368a8-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"677"	"0"	"5fed09bc-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"2c7d9b50-a845-11da-ae09-b8a03c50a862"	"PAKISTAN MUSEUM OF NATURAL HISTORY Provider"	"Pakistan"	"Pakistan"	"2007-09-03"	"DIGIR"	"http://210.2.172.43:8000/digir/DiGIR.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"INSECT COLLECTION"	"8654a006-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"176"	"0"	"5fed09bc-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"2c7d9b50-a845-11da-ae09-b8a03c50a862"	"PAKISTAN MUSEUM OF NATURAL HISTORY Provider"	"Pakistan"	"Pakistan"	"2007-09-03"	"DIGIR"	"http://210.2.172.43:8000/digir/DiGIR.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
