"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"Southern Ocean octopus"	"7e3091f0-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"8327"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2011-03-29"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Southern Ocean Ostracoda (except Halocypridina)"	"7b98b7c4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1148"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2010-10-13"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Ant'Phipoda Database (New records)"	"7b92bd24-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1808"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2010-10-13"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"SO-Polylist"	"7b6a2364-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"4778"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2010-08-06"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Icota - Pelagant"	"7b542942-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3855"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2010-08-06"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Weddell Sea macrozoobenthos EASIZ I"	"7b52e794-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"4717"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2010-08-06"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Antarctic Jellyfish"	"7b4ac816-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3968"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2010-08-06"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Biogeographic distribution of Antarctic and sub-Antarctic Cumacea"	"7b49ab2a-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1498"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2010-08-06"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Biogeographic distribution of the Antarctic and Sub-Antarctic brachiopods (living forms)"	"7b488c54-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1531"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2010-08-06"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Amphipoda Hyperiidea of the Southern Ocean:  catalogue and occurrences"	"7b474f9c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1019"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2010-08-06"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Zooplankton Abundance Based on Taxa and Life Stages or Size"	"89268632-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"6782"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2008-04-08"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Zooplankton abundance and population structures assessed during April-September of 2001-2, Southern Ocean, GLOBEC"	"8927ad78-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3974"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2008-04-08"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Macrozooplankton concentrations estimated from MOCNESS tow samples, Continental Margin Western Antarctic Peninsula, GLOBEC"	"8928e328-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1150"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2008-04-08"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"globec/soglobec/process/krill"	"8921b74c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"6014"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2008-04-08"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Tagged Seal Location Data from SOGLOBEC"	"892417e4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"41966"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2008-04-08"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Antarctic Krill occurrence data from US AMLR  "US Antarctic Marine Living Resources" Program"	"891bd4ee-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1268"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2008-04-08"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Antarctic Amphipod Crustaceans: Ant'Phipoda Database (BIANZO)"	"891e34fa-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"6702"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2008-04-08"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Collections data on ecology of bottom animal of the Southern ocean"	"892091aa-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2504"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2008-04-08"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Antarctic Euphausiacea occurence data from "German Antarctic Marine Living Resources" (GAMLR) Expeditions"	"89148f22-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3654"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2008-04-08"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"CCAMLR historic KRILL"	"890fb006-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"63364"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2008-04-08"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Antarctic Echinoids: an interactive database"	"890d62e2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1636"	"0"	"601e20f6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"fb10a11f-4417-41c8-be6a-13a5c8535122"	"Antarctic Biodiversity Information Facility (ANTABIF)"	"Scientific Committee on Antarctic Research"	"United Kingdom"	"2008-04-08"	"DIGIR"	"http://w2.scarmarbin.be/digir2/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
