"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"Coleoptera collection of National Museum of Nature and Science"	"b08b5ce4-b157-4fa5-b904-afa1ac982e1a"	"OCCURRENCE"	"true"	"10567"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-11-01"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Hemiptera (Homoptera) collection of National Museum of Nature and Science"	"c81d08e2-e648-4ffc-aec9-35ca10e570bb"	"OCCURRENCE"	"true"	"2193"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-11-01"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Mollusca collection of National Museum of Nature and Science"	"0991f9af-8ff9-4e34-a8b9-990bb522dc0c"	"OCCURRENCE"	"true"	"20043"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-11-01"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Sponge collection of National Museum of Nature and Science"	"7dff2b43-64f8-41f4-b022-8c371a6aef3f"	"OCCURRENCE"	"true"	"1240"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-11-01"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Coelenterata (Cnidaria and Ctenophora) collection of National Museum of Nature and Science"	"fa48fff5-f29b-4e2f-8b71-d3d4a5a03826"	"OCCURRENCE"	"true"	"3650"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-11-01"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Annelida collection of National Museum of Nature and Science"	"4965c6a0-338c-4b27-8cf0-523abe237fac"	"OCCURRENCE"	"true"	"30926"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Crustacea collection of National Museum of Nature and Science"	"44e8b95a-1850-4507-8fa0-a3a07f5dd936"	"OCCURRENCE"	"true"	"16621"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-11-01"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Pogonophora collection of National Museum of Nature and Science"	"a1b562d2-1f3f-4d2b-aa2f-11e5e49d4898"	"OCCURRENCE"	"true"	"15"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-11-01"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Echinoderm collection of National Museum of Nature and Science"	"27acb6cf-a30b-4cc9-8953-95435c7dc727"	"OCCURRENCE"	"true"	"6855"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2013-11-27"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-11-01"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Insect collection of Biodiversity Center of Japan, Ministry of the Environment"	"e318af38-1f64-11e2-9d9f-00145eb45e9a"	"OCCURRENCE"	"true"	"44802"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2012-10-26"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Tracheophyta collection of Biodiversity Center of Japan, Ministry of Environment"	"e33a016a-1f64-11e2-9d9f-00145eb45e9a"	"OCCURRENCE"	"true"	"5042"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2012-10-26"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-10-09"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Chromista Collection of the Seto Marine Biological Laboratory, Kyoto University"	"53849852-18f5-11e2-98fb-00145eb45e9a"	"OCCURRENCE"	"true"	"1369"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2012-10-18"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-10-09"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Birds collection of Abiko City Museum of Birds"	"5395732a-18f5-11e2-98fb-00145eb45e9a"	"OCCURRENCE"	"true"	"1733"	"0"	"600a119c-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"4fd82480-ea1c-11da-8db4-b8a03c50a862"	"National Museum of Nature and Science, Japan"	"Japan"	"Japan"	"2012-10-18"	"DIGIR"	"http://gbif.science-net.kahaku.go.jp:8080/digir/DiGIR.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
