"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"Phytoplankton samples - 2005/06 V3 BROKE-West"	"7f5da78e-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"708"	"0"	"5ffda196-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"3693ff90-4c16-11d8-b290-b8a03c50a862"	"Australian Antarctic Data Centre"	"Australia"	"Australia"	"2011-07-08"	"DIGIR"	"http://data.aad.gov.au/digir/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Phytoplankton samples - 2006/07 V3 SAZ-Sense"	"7f5c7c38-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"234"	"0"	"5ffda196-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"3693ff90-4c16-11d8-b290-b8a03c50a862"	"Australian Antarctic Data Centre"	"Australia"	"Australia"	"2011-07-08"	"DIGIR"	"http://data.aad.gov.au/digir/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Phytoplankton samples - 2001/02 V7 LOSS"	"7f5b699c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"195"	"0"	"5ffda196-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"3693ff90-4c16-11d8-b290-b8a03c50a862"	"Australian Antarctic Data Centre"	"Australia"	"Australia"	"2011-07-08"	"DIGIR"	"http://data.aad.gov.au/digir/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Phytoplankton samples - 2001/02 V3 CLIVAR"	"7f5a4c74-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"337"	"0"	"5ffda196-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"3693ff90-4c16-11d8-b290-b8a03c50a862"	"Australian Antarctic Data Centre"	"Australia"	"Australia"	"2011-07-08"	"DIGIR"	"http://data.aad.gov.au/digir/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Cetacean Sightings Survey and Southern Ocean Cetacean Program - BROKE-West"	"7f56df30-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"228"	"0"	"5ffda196-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"3693ff90-4c16-11d8-b290-b8a03c50a862"	"Australian Antarctic Data Centre"	"Australia"	"Australia"	"2011-06-22"	"DIGIR"	"http://data.aad.gov.au/digir/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Squid collection from 1995/96 V4 BROKE"	"7d805628-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"53"	"0"	"5ffda196-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"3693ff90-4c16-11d8-b290-b8a03c50a862"	"Australian Antarctic Data Centre"	"Australia"	"Australia"	"2011-01-03"	"DIGIR"	"http://data.aad.gov.au/digir/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Annotated Atlas of the Vascular Flora of Macquarie Island - 1979"	"7d36731e-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"3005"	"0"	"5ffda196-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"3693ff90-4c16-11d8-b290-b8a03c50a862"	"Australian Antarctic Data Centre"	"Australia"	"Australia"	"2010-12-15"	"DIGIR"	"http://data.aad.gov.au/digir/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Biology and population studies of two endemic orchid species on sub-Antarctic Macquarie Island"	"7d2d674c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"20"	"0"	"5ffda196-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"3693ff90-4c16-11d8-b290-b8a03c50a862"	"Australian Antarctic Data Centre"	"Australia"	"Australia"	"2010-12-15"	"DIGIR"	"http://data.aad.gov.au/digir/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Survey of benthic and other marine invertebrates of Prydz Bay, 1990/91 Voyage 6"	"7d08feb6-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"113"	"0"	"5ffda196-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"3693ff90-4c16-11d8-b290-b8a03c50a862"	"Australian Antarctic Data Centre"	"Australia"	"Australia"	"2010-12-15"	"DIGIR"	"http://data.aad.gov.au/digir/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"RMT Trawl catch from the 1990/91 V6 AAMBER2 voyage"	"7b7393c2-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"1212"	"0"	"5ffda196-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"3693ff90-4c16-11d8-b290-b8a03c50a862"	"Australian Antarctic Data Centre"	"Australia"	"Australia"	"2010-08-10"	"DIGIR"	"http://data.aad.gov.au/digir/digir.php"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
