"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"Flora d'Andorra"	"a8adde1c-1d66-4ad0-846f-cdf59fc4cb0f"	"OCCURRENCE"	"true"	"60202"	"0"	"f13875b1-0b16-4171-977a-7af34c53eae7"	"IPT_INSTALLATION"	"b4370195-ab86-42a1-822a-96809e3d0384"	"Centre d'estudis de la neu i de la muntanya d'Andorra (CENMA), Institut d'Estudis Andorrans"	"Andorra"	"Andorra"	"2016-03-12"	"DWC_ARCHIVE"	"http://www.ipt-cenma.ad/archive.do?r=dades-flora"	"2017-11-01"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Vertebrats d'Andorra"	"6cc66c26-4f44-470e-a8eb-b25cba1a3a39"	"OCCURRENCE"	"true"	"36836"	"0"	"f13875b1-0b16-4171-977a-7af34c53eae7"	"IPT_INSTALLATION"	"b4370195-ab86-42a1-822a-96809e3d0384"	"Centre d'estudis de la neu i de la muntanya d'Andorra (CENMA), Institut d'Estudis Andorrans"	"Andorra"	"Andorra"	"2016-03-12"	"DWC_ARCHIVE"	"http://www.ipt-cenma.ad/archive.do?r=dades-vertebrates"	"2017-11-01"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Fongs d'Andorra"	"268574ca-449f-4c9e-b1e2-1345767c192a"	"OCCURRENCE"	"true"	"2392"	"0"	"f13875b1-0b16-4171-977a-7af34c53eae7"	"IPT_INSTALLATION"	"b4370195-ab86-42a1-822a-96809e3d0384"	"Centre d'estudis de la neu i de la muntanya d'Andorra (CENMA), Institut d'Estudis Andorrans"	"Andorra"	"Andorra"	"2016-03-12"	"DWC_ARCHIVE"	"http://www.ipt-cenma.ad/archive.do?r=dades-fungi"	"2017-11-01"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Artròpodes d'Andorra"	"01ebc7a6-18ad-4755-a619-dfeccba0eb57"	"OCCURRENCE"	"true"	"8857"	"0"	"f13875b1-0b16-4171-977a-7af34c53eae7"	"IPT_INSTALLATION"	"b4370195-ab86-42a1-822a-96809e3d0384"	"Centre d'estudis de la neu i de la muntanya d'Andorra (CENMA), Institut d'Estudis Andorrans"	"Andorra"	"Andorra"	"2016-03-12"	"DWC_ARCHIVE"	"http://www.ipt-cenma.ad/archive.do?r=dades-arthropods"	"2017-11-01"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Mol·luscs d'Andorra"	"6beb2310-5448-4904-b48c-b95ffc6224fa"	"OCCURRENCE"	"true"	"846"	"0"	"f13875b1-0b16-4171-977a-7af34c53eae7"	"IPT_INSTALLATION"	"b4370195-ab86-42a1-822a-96809e3d0384"	"Centre d'estudis de la neu i de la muntanya d'Andorra (CENMA), Institut d'Estudis Andorrans"	"Andorra"	"Andorra"	"2011-03-24"	"DWC_ARCHIVE"	"http://www.ipt-cenma.ad/archive.do?r=dades-mollusks_and"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Líquens d'Andorra"	"4f43b39d-ebdf-47d0-8de1-c5b45a7beca5"	"OCCURRENCE"	"true"	"823"	"0"	"f13875b1-0b16-4171-977a-7af34c53eae7"	"IPT_INSTALLATION"	"b4370195-ab86-42a1-822a-96809e3d0384"	"Centre d'estudis de la neu i de la muntanya d'Andorra (CENMA), Institut d'Estudis Andorrans"	"Andorra"	"Andorra"	"2011-03-24"	"DWC_ARCHIVE"	"http://www.ipt-cenma.ad/archive.do?r=dades-lichens_and"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Briòfits d'Andorra"	"a284215e-fa58-4459-8195-07ec433d6fca"	"OCCURRENCE"	"true"	"763"	"0"	"f13875b1-0b16-4171-977a-7af34c53eae7"	"IPT_INSTALLATION"	"b4370195-ab86-42a1-822a-96809e3d0384"	"Centre d'estudis de la neu i de la muntanya d'Andorra (CENMA), Institut d'Estudis Andorrans"	"Andorra"	"Andorra"	"2011-03-24"	"DWC_ARCHIVE"	"http://www.ipt-cenma.ad/archive.do?r=dades-bryophytes"	"2017-11-02"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
