"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"INTA - Herbario BAB"	"daeb2799-714e-49f8-8245-b4a87596faf4"	"METADATA"	"true"	"0"	"0"	"b07ec876-2e39-4731-ade2-a37106a7771a"	"IPT_INSTALLATION"	"4c43ef1b-b005-4ed5-840b-7886d53fb069"	"Instituto Nacional de Tecnologia Agropecuaria - Instituto de Recursos Biológicos"	"Argentina"	"Argentina"	"2016-04-18"	"EML"	"http://biodivirb.inta.gov.ar:8081/ipt/eml.do?r=ipinta3"	"2022-03-16"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Aves Argentinas / Asociación Ornitológica del Plata - Conteo anual de chorlos de pastizal en Argentina - Campaña enero 2007"	"70180c9b-3887-4fcd-8b53-ac1c4bc47ba4"	"OCCURRENCE"	"true"	"44"	"0"	"4fd221cd-129c-404f-ab62-fdd2377d12ac"	"IPT_INSTALLATION"	"281cedbb-b1ec-4d4f-bb03-d0a43221fe27"	"Aves Argentinas"	"Argentina"	"Argentina"	"2012-09-10"	"DWC_ARCHIVE"	"http://ipt.mincyt.gob.ar/archive.do?r=chorene2007"	"2022-03-11"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"FALSE"
"Speothos Venaticus por Guillermo Gil"	"dd047c25-da08-4a26-9490-52252dbdfad7"	"OCCURRENCE"	"true"	"350"	"0"	"254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"	"IPT_INSTALLATION"	"979dd240-16f7-11df-b5b3-b8a03c50a862"	"Administración de Parques Nacionales, Argentina"	"Argentina"	"Argentina"	"2011-08-09"	"DWC_ARCHIVE"	"http://lucina.inbio.ac.cr/IPT-SSTN/archive.do?r=p19r65"	"2022-03-12"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Plan de vertebrados de la Patagonia"	"0409a304-cc5d-4af6-b509-5b6667905117"	"OCCURRENCE"	"true"	"28385"	"0"	"254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"	"IPT_INSTALLATION"	"979dd240-16f7-11df-b5b3-b8a03c50a862"	"Administración de Parques Nacionales, Argentina"	"Argentina"	"Argentina"	"2011-08-09"	"DWC_ARCHIVE"	"http://lucina.inbio.ac.cr/IPT-SSTN/archive.do?r=p19r57"	"2022-03-12"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Censos de aves del parque nacional Laguna   Blanca"	"f46c2ce0-8853-4c93-9922-63f850413809"	"OCCURRENCE"	"true"	"6394"	"0"	"254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"	"IPT_INSTALLATION"	"979dd240-16f7-11df-b5b3-b8a03c50a862"	"Administración de Parques Nacionales, Argentina"	"Argentina"	"Argentina"	"2011-08-09"	"DWC_ARCHIVE"	"http://lucina.inbio.ac.cr/IPT-SSTN/archive.do?r=p19r56"	"2022-03-12"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Avistajes de espcies de valor especial en áreas protegidas del noreste de Argentina"	"a6058f47-15ae-412e-b316-912dd6e2ec9b"	"OCCURRENCE"	"true"	"8008"	"0"	"254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"	"IPT_INSTALLATION"	"979dd240-16f7-11df-b5b3-b8a03c50a862"	"Administración de Parques Nacionales, Argentina"	"Argentina"	"Argentina"	"2011-08-09"	"DWC_ARCHIVE"	"http://lucina.inbio.ac.cr/IPT-SSTN/archive.do?r=p19r55"	"2022-03-12"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Registros de hongos en áreas protegidas de la Argentina"	"de9feacc-af31-4a63-b439-72b84fcf40ad"	"OCCURRENCE"	"true"	"6896"	"0"	"254b8c8b-d0d3-4e6c-806c-a2f6d3a614ce"	"IPT_INSTALLATION"	"979dd240-16f7-11df-b5b3-b8a03c50a862"	"Administración de Parques Nacionales, Argentina"	"Argentina"	"Argentina"	"2011-08-09"	"DWC_ARCHIVE"	"http://lucina.inbio.ac.cr/IPT-SSTN/archive.do?r=p19r54"	"2022-03-12"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Colección Paleontológica Invertebrados e Icnologia - CONICET- Argentina"	"83216388-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"190"	"0"	"5ff6cb5a-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"b62390e0-0e35-11d9-8431-b8a03c50a862"	"CCT CONICET-CENPAT Centro Científico Tecnológico"	"Argentina"	"Argentina"	"2007-04-03"	"DIGIR"	"http://argbif.cenpat.gov.ar/digir/DiGIR.php"	"2022-03-17"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
