"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"Lista actualizada de los peces marinos (Chondrichthyes y Osteichthyes) registrados en Perú (Océano Pacífico suroriental)"	"96bf7302-76b1-4fa3-ad8c-e51594958e1d"	"CHECKLIST"	"true"	"0"	"0"	"1cd551ae-a109-4b2d-bbbd-9c9184660966"	"IPT_INSTALLATION"	"89602091-d81d-460b-96a5-bbebd4d08529"	"Ministerio del Ambiente de Perú - MINAM"	"Peru"	"Peru"	"2017-12-08"	"DWC_ARCHIVE"	"http://ipt.minam.gob.pe/ipt/archive.do?r=peces_marinos_peru"	"2022-03-14"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Data from vegetation plots at Atiquipa, Southern Peru"	"f240723c-5a62-415b-b6e2-cc6dbdd206a6"	"SAMPLING_EVENT"	"true"	"1300"	"0"	"23c2fb21-e2cc-473e-9651-8d231a82d87b"	"IPT_INSTALLATION"	"89602091-d81d-460b-96a5-bbebd4d08529"	"Ministerio del Ambiente de Perú - MINAM"	"Peru"	"Peru"	"2017-08-25"	"DWC_ARCHIVE"	"http://ipt.minam.gob.pe/ipt/archive.do?r=atiquipa"	"2022-03-14"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Registro de Fauna Silvestre en el Inventario Nacional Forestal y de Fauna Silvestre-SERFOR, Perú"	"365e1c3b-cbf4-49c4-a391-6b8a36bb7922"	"SAMPLING_EVENT"	"true"	"4318"	"0"	"23c2fb21-e2cc-473e-9651-8d231a82d87b"	"IPT_INSTALLATION"	"06899e5a-7450-4ccc-a7ba-52885a3cf624"	"Servicio Nacional Forestal y de Fauna Silvestre"	"Peru"	"Peru"	"2017-08-18"	"DWC_ARCHIVE"	"http://ipt.minam.gob.pe/ipt/archive.do?r=serfor-inffs-evaluacion-fauna"	"2022-03-14"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
