"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"flora & fauna(NIBR)"	"9aa00786-772a-46d4-8fe1-ac6d8926a040"	"OCCURRENCE"	"true"	"999976"	"0"	"9afa1395-6e93-4848-a42d-bce896f5195e"	"IPT_INSTALLATION"	"d6aeeb7c-db16-436f-98bb-f0d7e2c7a0db"	"National Institute of Biological Resources"	"Korea, Republic of"	"Korea, Republic of"	"2018-02-17"	"DWC_ARCHIVE"	"https://www.kbif.go.kr/ipt/archive.do?r=floa_and_fauna_nibr"	"2022-03-14"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Plant"	"961a5ce1-f843-4e75-86a6-51aa959fc12c"	"OCCURRENCE"	"true"	"607514"	"0"	"5febf7b6-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"ce3cfcc0-6d56-11db-a819-b8a03c50a862"	"Korea National Arboretum (Korea Forest Service)"	"Korea, Republic of"	"Korea, Republic of"	"2013-12-17"	"DIGIR"	"http://203.250.196.222:8080/KNA/DigirProvider/index_html"	"2022-03-11"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"녹조류 DB"	"7b2d95d4-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"661"	"0"	"5fec5558-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"7acb3000-c181-11db-adfe-b8a03c50a862"	"Korean Bioinformation Center"	"Korea, Republic of"	"Korea, Republic of"	"2010-07-07"	"DIGIR"	"http://203.250.196.222:8080/KOBIC/DigirProvider/index_html"	"2022-03-12"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Korean Aquatic Vascular Plants"	"83032062-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"70"	"0"	"5ffe05dc-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"657b7bf0-766b-11d9-9f77-b8a03c50a862"	"Korea Institute of Science and Technology Information"	"Korea, Republic of"	"Korea, Republic of"	"2007-04-03"	"DIGIR"	"http://dataprovider.kisti.re.kr/DiGIRprov/www/DiGIR.php"	"2022-03-17"	"NORMAL"	"FALSE"	"YES"	"0"	"FALSE"
"Korean Plant Virus Database"	"83043da8-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"28"	"0"	"5ffe05dc-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"657b7bf0-766b-11d9-9f77-b8a03c50a862"	"Korea Institute of Science and Technology Information"	"Korea, Republic of"	"Korea, Republic of"	"2007-04-03"	"DIGIR"	"http://dataprovider.kisti.re.kr/DiGIRprov/www/DiGIR.php"	"2022-03-17"	"NORMAL"	"FALSE"	"YES"	"0"	"FALSE"
"Sea Algae"	"85969598-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"51"	"0"	"5fec5558-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"7acb3000-c181-11db-adfe-b8a03c50a862"	"Korean Bioinformation Center"	"Korea, Republic of"	"Korea, Republic of"	"2007-03-28"	"DIGIR"	"http://203.250.196.222:8080/KOBIC/DigirProvider/index_html"	"2022-03-04"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Green Algae"	"8597c530-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"661"	"0"	"5fec5558-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"7acb3000-c181-11db-adfe-b8a03c50a862"	"Korean Bioinformation Center"	"Korea, Republic of"	"Korea, Republic of"	"2007-03-28"	"DIGIR"	"http://203.250.196.222:8080/KOBIC/DigirProvider/index_html"	"2022-03-04"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
