"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"Belgian Species List"	"39653f3e-8d6b-4a94-a202-859359c164c5"	"CHECKLIST"	"true"	"0"	"59763"	"996b5bc6-f762-11e1-a439-00145eb45e9a"	"HTTP_INSTALLATION"	"37e82b90-1e21-11de-ab90-f72009d2669b"	"Belgian Biodiversity Platform"	"Belgium"	"Belgium"	"2011-05-30"	"DWC_ARCHIVE"	"http://share.bebif.be/data/Checklists/dwca-belgian_species_list.zip"	"2022-03-12"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
