"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"Geneva Herbarium – General Collection (G)"	"f577c9f3-ae71-4278-b6bf-512ba1dfaa21"	"OCCURRENCE"	"true"	"188801"	"0"	"6040a0d6-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"43a26bbf-466a-4335-96cc-01d0656c614a"	"Conservatoire et Jardin botaniques de la Ville de Genève - G"	"Switzerland"	"Switzerland"	"2015-10-20"	"BIOCASE"	"http://provider.gbif.ch/biocase/pywrapper.cgi?dsa=Gbif_ch_CJB"	"2022-03-11"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Geneva Herbarium – De Candolle's Prodromus (G-DC)"	"63e9e22d-a649-4087-b39e-acb1651af077"	"OCCURRENCE"	"true"	"60102"	"0"	"6040a0d6-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"43a26bbf-466a-4335-96cc-01d0656c614a"	"Conservatoire et Jardin botaniques de la Ville de Genève - G"	"Switzerland"	"Switzerland"	"2015-10-20"	"BIOCASE"	"http://provider.gbif.ch/biocase/pywrapper.cgi?dsa=Gbif_ch_CJB"	"2022-03-11"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Geneva Herbarium – Burnat Herbarium (G-BU)"	"4b0ccaf3-36eb-4dc8-acba-6d08fb9004bb"	"OCCURRENCE"	"true"	"2954"	"0"	"6040a0d6-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"43a26bbf-466a-4335-96cc-01d0656c614a"	"Conservatoire et Jardin botaniques de la Ville de Genève - G"	"Switzerland"	"Switzerland"	"2015-10-20"	"BIOCASE"	"http://provider.gbif.ch/biocase/pywrapper.cgi?dsa=Gbif_ch_CJB"	"2022-03-11"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Geneva Herbarium – Boissier's Flora Orientalis (G-BOIS)"	"c72d40da-9245-44e5-91a6-febbf6496322"	"OCCURRENCE"	"true"	"1032"	"0"	"6040a0d6-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"43a26bbf-466a-4335-96cc-01d0656c614a"	"Conservatoire et Jardin botaniques de la Ville de Genève - G"	"Switzerland"	"Switzerland"	"2015-10-20"	"BIOCASE"	"http://provider.gbif.ch/biocase/pywrapper.cgi?dsa=Gbif_ch_CJB"	"2022-03-11"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Mammals housed at MHNG, Geneva"	"5a659248-1f70-11e3-b2c5-00145eb45e9a"	"OCCURRENCE"	"true"	"43598"	"0"	"60416b42-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"23539a57-1347-4dd3-af2a-cf9478563baa"	"Muséum d'histoire naturelle de la Ville de Genève - MHNG"	"Switzerland"	"Switzerland"	"2013-09-17"	"BIOCASE"	"http://provider.gbif.ch/biocase/pywrapper.cgi?dsa=Gbif_ch_MHNG"	"2022-03-11"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Parasitic Platyhelminthes Collections"	"82bb6da8-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"14830"	"0"	"60416b42-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"23539a57-1347-4dd3-af2a-cf9478563baa"	"Muséum d'histoire naturelle de la Ville de Genève - MHNG"	"Switzerland"	"Switzerland"	"2012-06-08"	"BIOCASE"	"http://provider.gbif.ch/biocase/pywrapper.cgi?dsa=Gbif_ch_MHNG"	"2022-03-11"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Invertebrate collection"	"82b0f51c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"366"	"0"	"60427eba-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"593527a0-d2e9-4365-a583-cc683125dbb7"	"Naturhistorisches Museum Bern - NMBE"	"Switzerland"	"Switzerland"	"2012-05-29"	"BIOCASE"	"http://provider.gbif.ch/biocase/pywrapper.cgi?dsa=Gbif_ch_NMBE"	"2022-03-11"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Swiss National Grasshoppers Databank"	"82afb86e-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"485667"	"0"	"dc9d8bd0-3c20-4fba-b7ff-26d654817ea7"	"IPT_INSTALLATION"	"64ee55c9-570a-42af-b7da-3f13c6b4e5a9"	"Swiss National Biodiversity Data and Information Centres – infospecies.ch"	"Switzerland"	"Switzerland"	"2012-05-29"	"DWC_ARCHIVE"	"http://ipt.gbif.ch/archive.do?r=cscf-orth"	"2021-02-14"	"NORMAL"	"FALSE"	"YES"	"0"	"FALSE"
"Swiss National Dragonflies Databank"	"82ae8174-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"395358"	"0"	"dc9d8bd0-3c20-4fba-b7ff-26d654817ea7"	"IPT_INSTALLATION"	"64ee55c9-570a-42af-b7da-3f13c6b4e5a9"	"Swiss National Biodiversity Data and Information Centres – infospecies.ch"	"Switzerland"	"Switzerland"	"2012-05-29"	"DWC_ARCHIVE"	"http://ipt.gbif.ch/archive.do?r=cscf-odo"	"2020-12-18"	"NORMAL"	"FALSE"	"YES"	"0"	"FALSE"
"Swiss Psyllid (Hemiptera) Collections - Basel"	"82ac3414-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"2656"	"0"	"6042244c-f762-11e1-a439-00145eb45e9a"	"BIOCASE_INSTALLATION"	"6505c875-003c-472d-879f-2624c00070e5"	"Naturhistorisches Museum Basel - NMB"	"Switzerland"	"Switzerland"	"2012-05-29"	"BIOCASE"	"http://provider.gbif.ch/biocase/pywrapper.cgi?dsa=Gbif_ch_NMB"	"2022-03-11"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
