"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"Formación de las colecciones de referencia de aves y mamíferos de la Reserva de la Biosfera de Sian Ka'an, Quintana Roo, México"	"dd83b173-0b9f-4262-a49d-c72982965e69"	"OCCURRENCE"	"true"	"1491"	"0"	"e081c7d7-2dab-42fd-94c4-9f275767fe7d"	"IPT_INSTALLATION"	"ff90b050-c256-11db-b71b-b8a03c50a862"	"Comisión nacional para el conocimiento y uso de la biodiversidad"	"Mexico"	"Mexico"	"2016-12-17"	"DWC_ARCHIVE"	"http://www.snib.mx/iptconabio/archive.do?r=SNIB-B114-B114611F-ND"	"2022-03-15"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"CNIN/Colección de insectos del Bosque seco (LINBOS)"	"7b3bdc20-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"0"	"0"	"601d6198-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"b459e790-0d3c-11d9-8431-b8a03c50a862"	"UNIBIO, IBUNAM"	"Mexico"	"Mexico"	"2010-08-04"	"DIGIR"	"http://unibio.ibiologia.unam.mx:8081/digir/DiGIR.php"	"2022-03-12"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"MEXU/Opuntias Silvestres"	"7b3aaf44-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"0"	"0"	"601d6198-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"b459e790-0d3c-11d9-8431-b8a03c50a862"	"UNIBIO, IBUNAM"	"Mexico"	"Mexico"	"2010-08-04"	"DIGIR"	"http://unibio.ibiologia.unam.mx:8081/digir/DiGIR.php"	"2022-03-12"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"CNAN/Uropigy_Solifugae"	"7b3975ca-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"0"	"0"	"601d6198-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"b459e790-0d3c-11d9-8431-b8a03c50a862"	"UNIBIO, IBUNAM"	"Mexico"	"Mexico"	"2010-08-04"	"DIGIR"	"http://unibio.ibiologia.unam.mx:8081/digir/DiGIR.php"	"2022-03-12"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"CNAR/Coleccion Nacional de Anfibios y Reptiles"	"84f8471c-f762-11e1-a439-00145eb45e9a"	"OCCURRENCE"	"true"	"0"	"0"	"601d6198-f762-11e1-a439-00145eb45e9a"	"DIGIR_INSTALLATION"	"b459e790-0d3c-11d9-8431-b8a03c50a862"	"UNIBIO, IBUNAM"	"Mexico"	"Mexico"	"2007-04-03"	"DIGIR"	"http://unibio.ibiologia.unam.mx:8081/digir/DiGIR.php"	"2022-03-04"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
