"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"Revised checklist of wild sorghum species occurring in Malawi"	"fc680612-ed80-4b79-bb31-723f089f337b"	"CHECKLIST"	"true"	"0"	"16"	"07303f46-d2eb-452c-8a8b-84ed2077ae86"	"IPT_INSTALLATION"	"29bf49ce-5d02-424d-a4ae-5027d6cdc109"	"Malawi Plant Genetic Resources Centre (MPGRC)"	"Malawi"	"Malawi"	"2019-03-28"	"DWC_ARCHIVE"	"http://41.77.13.208:8081/ipt/archive.do?r=mwi041"	"2022-03-14"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"BID-Lasiocampidae-Biodiversity-Data"	"ffec564a-cc7a-41c7-8287-df0c705ded30"	"OCCURRENCE"	"true"	"396"	"0"	"07303f46-d2eb-452c-8a8b-84ed2077ae86"	"IPT_INSTALLATION"	"680699a5-43a7-46d7-9ca4-90c41dc1d47a"	"The Department of Museums and Monuments"	"Malawi"	"Malawi"	"2018-12-15"	"DWC_ARCHIVE"	"http://41.77.13.208:8081/ipt/archive.do?r=lasiocampidae-biodiversity-data"	"2022-03-14"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"ABC Mungolwe Hills, Machinga Sampling Event data"	"bf9e71b8-7073-4dbb-b7e0-62fe27896780"	"SAMPLING_EVENT"	"true"	"191"	"0"	"07303f46-d2eb-452c-8a8b-84ed2077ae86"	"IPT_INSTALLATION"	"ef048156-6927-4ebf-a10c-131aa6a17966"	"National Herbarium & Botanic Gardens of Malawi"	"Malawi"	"Malawi"	"2018-11-16"	"DWC_ARCHIVE"	"http://41.77.13.208:8081/ipt/archive.do?r=abc_mongolwehills_eventdata"	"2022-03-14"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"ABC Ndangopuma hills event data_01-03-2006"	"f5b749ce-3659-4695-8af5-06be3e421688"	"SAMPLING_EVENT"	"true"	"204"	"0"	"07303f46-d2eb-452c-8a8b-84ed2077ae86"	"IPT_INSTALLATION"	"ef048156-6927-4ebf-a10c-131aa6a17966"	"National Herbarium & Botanic Gardens of Malawi"	"Malawi"	"Malawi"	"2018-11-16"	"DWC_ARCHIVE"	"http://41.77.13.208:8081/ipt/archive.do?r=abc_ndangopuma_hills_01032006"	"2022-03-14"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"reptiles-and-amphibians-of-liwonde-national-park-1972"	"ed225529-9908-4670-a359-4165f245b963"	"OCCURRENCE"	"true"	"11"	"0"	"07303f46-d2eb-452c-8a8b-84ed2077ae86"	"IPT_INSTALLATION"	"1e5280a0-3641-465a-8201-3334b11a7ab3"	"Wildlife and Environmental Society of Malawi"	"Malawi"	"Malawi"	"2018-11-12"	"DWC_ARCHIVE"	"http://41.77.13.208:8081/ipt/archive.do?r=reptiles-and-amphibians-of-liwonde-national-park-1972"	"2022-03-14"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"ABC_Useful plants of Malawi; medicinal plants used in maternal and child health care"	"789e1248-c737-4d6a-bcec-e4b92775becc"	"OCCURRENCE"	"true"	"3221"	"0"	"07303f46-d2eb-452c-8a8b-84ed2077ae86"	"IPT_INSTALLATION"	"ef048156-6927-4ebf-a10c-131aa6a17966"	"National Herbarium & Botanic Gardens of Malawi"	"Malawi"	"Malawi"	"2018-11-12"	"DWC_ARCHIVE"	"http://41.77.13.208:8081/ipt/archive.do?r=abc_mwmedmat_species"	"2022-03-14"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"BID-Malawi-Geometridae-Biodiversity-Data"	"004dd275-d1f0-40d9-ba1b-7f0811214da3"	"OCCURRENCE"	"true"	"621"	"0"	"07303f46-d2eb-452c-8a8b-84ed2077ae86"	"IPT_INSTALLATION"	"680699a5-43a7-46d7-9ca4-90c41dc1d47a"	"The Department of Museums and Monuments"	"Malawi"	"Malawi"	"2018-11-08"	"DWC_ARCHIVE"	"http://41.77.13.208:8081/ipt/archive.do?r=bid-malawi-geometridae-biodiversity-data"	"2022-03-14"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"insects-of-liwonde-national-park-1972"	"f1b9d909-2315-49ee-ab86-9bb4118a2a57"	"OCCURRENCE"	"true"	"7"	"0"	"07303f46-d2eb-452c-8a8b-84ed2077ae86"	"IPT_INSTALLATION"	"1e5280a0-3641-465a-8201-3334b11a7ab3"	"Wildlife and Environmental Society of Malawi"	"Malawi"	"Malawi"	"2018-11-08"	"DWC_ARCHIVE"	"http://41.77.13.208:8081/ipt/archive.do?r=insects-of-liwonde-national-park-1972"	"2022-03-14"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"malawi-northern-region-butterflies-checklist-1972"	"a76c9ca3-67ac-4ff6-96d0-6eb0fe27de70"	"OCCURRENCE"	"true"	"6"	"0"	"07303f46-d2eb-452c-8a8b-84ed2077ae86"	"IPT_INSTALLATION"	"1e5280a0-3641-465a-8201-3334b11a7ab3"	"Wildlife and Environmental Society of Malawi"	"Malawi"	"Malawi"	"2018-11-07"	"DWC_ARCHIVE"	"http://41.77.13.208:8081/ipt/archive.do?r=malawi-northern-region-butterflies-checklist-1972"	"2022-03-14"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"ABC event data for Nyika Plateau, Buma Hills"	"ac772abb-fa13-4bd2-8222-c8e7875e260e"	"SAMPLING_EVENT"	"true"	"1148"	"0"	"07303f46-d2eb-452c-8a8b-84ed2077ae86"	"IPT_INSTALLATION"	"ef048156-6927-4ebf-a10c-131aa6a17966"	"National Herbarium & Botanic Gardens of Malawi"	"Malawi"	"Malawi"	"2018-11-07"	"DWC_ARCHIVE"	"http://41.77.13.208:8081/ipt/archive.do?r=abc_nyika_thazima_bumahills_eventdata"	"2022-03-14"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
