"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"Naturalis Biodiversity Center (NL) - Museum collection digitized at storage unit level"	"62d82928-dc6f-40dc-85b3-f2be47e7b49a"	"OCCURRENCE"	"true"	"368853"	"0"	"65eb93af-41b8-4917-a5fc-cfe2a45aa4bf"	"HTTP_INSTALLATION"	"396d5f30-dea9-11db-8ab4-b8a03c50a862"	"Naturalis Biodiversity Center"	"Netherlands"	"Netherlands"	"2017-03-13"	"DWC_ARCHIVE"	"https://drive.google.com/uc?export=download&id=0B-BbRNUB6S7aSVdYSjNpbkZsM1E"	"2022-03-15"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Dutch Centre For Field Ornithology (SOVON) - Night-roost counts- meta"	"590dfe47-a4d0-4c77-8c24-a56625b2cda6"	"METADATA"	"true"	"0"	"0"	"0478c046-53ff-410f-9a38-85e7c22c441a"	"IPT_INSTALLATION"	"1c51595e-f1e9-467f-94e5-e1b65d15b30f"	"Dutch Centre for Field Ornithology (Sovon)"	"Netherlands"	"Netherlands"	"2017-01-25"	"EML"	"https://ipt.sovon.nl/eml.do?r=slplts_meta"	"2022-03-15"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Dutch Centre For Field Ornithology (SOVON) - Breeding Bird Atlas 1973-1977 - metadata"	"d44bbd60-6f80-49e4-94ed-539632f04045"	"METADATA"	"true"	"0"	"0"	"0478c046-53ff-410f-9a38-85e7c22c441a"	"IPT_INSTALLATION"	"1c51595e-f1e9-467f-94e5-e1b65d15b30f"	"Dutch Centre for Field Ornithology (Sovon)"	"Netherlands"	"Netherlands"	"2017-01-25"	"EML"	"https://ipt.sovon.nl/eml.do?r=atlas7377"	"2022-03-15"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Dutch Centre For Field Ornithology (SOVON) - Bird Atlas 1978-1983 - metadata"	"b72bd021-627c-4afe-9501-3bc62e280560"	"METADATA"	"true"	"0"	"0"	"0478c046-53ff-410f-9a38-85e7c22c441a"	"IPT_INSTALLATION"	"1c51595e-f1e9-467f-94e5-e1b65d15b30f"	"Dutch Centre for Field Ornithology (Sovon)"	"Netherlands"	"Netherlands"	"2017-01-25"	"EML"	"https://ipt.sovon.nl/eml.do?r=atlas7983"	"2022-03-15"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Dutch Centre For Field Ornithology (SOVON) - Breeding Bird Atlas 1998-2000 - metadata"	"fbf8a266-0ce3-4ef0-a4e0-df0601716299"	"METADATA"	"true"	"0"	"0"	"0478c046-53ff-410f-9a38-85e7c22c441a"	"IPT_INSTALLATION"	"1c51595e-f1e9-467f-94e5-e1b65d15b30f"	"Dutch Centre for Field Ornithology (Sovon)"	"Netherlands"	"Netherlands"	"2017-01-25"	"EML"	"https://ipt.sovon.nl/eml.do?r=atlas9800"	"2022-03-15"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Dutch Centre For Field Ornithology (SOVON) - Breeding Bird Monitoring Program - metadata"	"6f207673-04da-4561-a4bb-54af4cc8d07a"	"OCCURRENCE"	"true"	"0"	"0"	"0478c046-53ff-410f-9a38-85e7c22c441a"	"IPT_INSTALLATION"	"1c51595e-f1e9-467f-94e5-e1b65d15b30f"	"Dutch Centre for Field Ornithology (Sovon)"	"Netherlands"	"Netherlands"	"2017-01-25"	"DWC_ARCHIVE"	"https://ipt.sovon.nl/archive.do?r=bmpmeta"	"2022-03-10"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"EBCC Atlas of European Breeding Birds"	"c779b049-28f3-4daf-bbf4-0a40830819b6"	"OCCURRENCE"	"true"	"1339711"	"0"	"0478c046-53ff-410f-9a38-85e7c22c441a"	"IPT_INSTALLATION"	"d3f94e8a-bb06-4d2b-89a6-6cd66abfa66c"	"European Bird Census Council (EBCC)"	"Netherlands"	"Netherlands"	"2015-12-18"	"DWC_ARCHIVE"	"https://ipt.sovon.nl/archive.do?r=eoa1997"	"2022-03-11"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Dutch Centre For Field Ornithology (SOVON) - Breeding Bird Monitoring Program"	"19c50cd5-d538-43ce-a794-467da1130330"	"OCCURRENCE"	"true"	"94696"	"0"	"0478c046-53ff-410f-9a38-85e7c22c441a"	"IPT_INSTALLATION"	"1c51595e-f1e9-467f-94e5-e1b65d15b30f"	"Dutch Centre for Field Ornithology (Sovon)"	"Netherlands"	"Netherlands"	"2015-06-12"	"DWC_ARCHIVE"	"https://ipt.sovon.nl/archive.do?r=bmp_data"	"2022-03-11"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Zoological Museum Amsterdam, University of Amsterdam (NL) - Diptera_Tipulidae_NL"	"1ed365f0-6167-11de-84c0-b8a03c50a862"	"OCCURRENCE"	"true"	"9216"	"0"	"605bcad2-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"396d5f30-dea9-11db-8ab4-b8a03c50a862"	"Naturalis Biodiversity Center"	"Netherlands"	"Netherlands"	"2010-05-04"	"TAPIR"	"http://db01.nlbif.sara.nl/tapir/tapir.php/zma_tipulidaenl"	"2022-03-12"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Zoological Museum Amsterdam, University of Amsterdam (NL) - Lepidoptera_Nymphalidae_Palearctic"	"562cf940-6166-11de-84bf-b8a03c50a862"	"OCCURRENCE"	"true"	"57928"	"0"	"605bcad2-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"396d5f30-dea9-11db-8ab4-b8a03c50a862"	"Naturalis Biodiversity Center"	"Netherlands"	"Netherlands"	"2010-05-04"	"TAPIR"	"http://db01.nlbif.sara.nl/tapir/tapir.php/zma_lepidopteranymphalidae"	"2022-03-12"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Zoological Museum Amsterdam, University of Amsterdam (NL) - Diptera_Types"	"ab0b73e0-c064-11dd-a311-b8a03c50a862"	"OCCURRENCE"	"true"	"5194"	"0"	"605bcad2-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"396d5f30-dea9-11db-8ab4-b8a03c50a862"	"Naturalis Biodiversity Center"	"Netherlands"	"Netherlands"	"2010-05-04"	"TAPIR"	"http://db01.nlbif.sara.nl/tapir/tapir.php/zma_diptera"	"2022-03-12"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
"Zoological Museum Amsterdam, University of Amsterdam (NL) - Diptera_Tipulidae_Palearctic"	"b3a5b200-6167-11de-84c0-b8a03c50a862"	"OCCURRENCE"	"true"	"8328"	"0"	"605bcad2-f762-11e1-a439-00145eb45e9a"	"TAPIR_INSTALLATION"	"396d5f30-dea9-11db-8ab4-b8a03c50a862"	"Naturalis Biodiversity Center"	"Netherlands"	"Netherlands"	"2010-05-04"	"TAPIR"	"http://db01.nlbif.sara.nl/tapir/tapir.php/zma_tipulidaepal"	"2022-03-12"	"ABORT"	"FALSE"	"YES"	"0"	"FALSE"
