"datasetTitle"	"datasetKey"	"datasetType"	"hasEndpoints"	"numOccurrences"	"numNameUsages"	"installationKey"	"installationType"	"organisationKey"	"organisationTitle"	"participantTitle"	"countryOfParticipant"	"gbifRegistrationDate"	"mostRecentCrawlEndpointType"	"mostRecentCrawlEndpointUri"	"mostRecentCrawlDate"	"mostRecentCrawlStatus"	"potentialFalsePositive?"	"orphaned?"	"numImages"	"online?"
"White shark tagging off New Zealand"	"d55a864e-6259-4981-83f8-7941c0c3c118"	"OCCURRENCE"	"true"	"2214"	"0"	"f0d34585-ddcb-4915-9332-6043585e831a"	"IPT_INSTALLATION"	"c58ac019-b413-4613-8772-39e57acbeb8e"	"The National Institute of Water and Atmospheric Research (NIWA)"	"New Zealand"	"New Zealand"	"2017-03-27"	"DWC_ARCHIVE"	"https://nzobisipt.niwa.co.nz/archive.do?r=mbis_whiteshark"	"2022-03-15"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"FALSE"
"Cawthron Institute freshwater invertebrate data"	"18d0270e-899b-4a16-82f2-aa87d93bb1df"	"OCCURRENCE"	"true"	"54415"	"0"	"3d7d5ace-c16a-49a5-aa75-9db7b85ba0a5"	"IPT_INSTALLATION"	"c58ac019-b413-4613-8772-39e57acbeb8e"	"The National Institute of Water and Atmospheric Research (NIWA)"	"New Zealand"	"New Zealand"	"2017-03-12"	"DWC_ARCHIVE"	"https://gbifipt.niwa.co.nz/archive.do?r=cawthron_invertebrates"	"2022-03-15"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"FALSE"
"Macroinvertebrate abundance data from the littoral zone of a number of large New Zealand lakes"	"9c240935-a231-4067-a7ff-e171761c90dd"	"OCCURRENCE"	"true"	"6288"	"0"	"3d7d5ace-c16a-49a5-aa75-9db7b85ba0a5"	"IPT_INSTALLATION"	"c58ac019-b413-4613-8772-39e57acbeb8e"	"The National Institute of Water and Atmospheric Research (NIWA)"	"New Zealand"	"New Zealand"	"2017-03-12"	"DWC_ARCHIVE"	"https://gbifipt.niwa.co.nz/archive.do?r=benthic_2000"	"2022-03-15"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"FALSE"
"National indicator data for river condition in New Zealand"	"8c535464-4c81-4417-a032-1d817fb352ae"	"OCCURRENCE"	"true"	"183438"	"0"	"3d7d5ace-c16a-49a5-aa75-9db7b85ba0a5"	"IPT_INSTALLATION"	"c58ac019-b413-4613-8772-39e57acbeb8e"	"The National Institute of Water and Atmospheric Research (NIWA)"	"New Zealand"	"New Zealand"	"2017-03-12"	"DWC_ARCHIVE"	"https://gbifipt.niwa.co.nz/archive.do?r=indicator_for_river_nz"	"2022-03-15"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"FALSE"
"Habitat-forming Cold Water Corals in the New Zealand region"	"5f02ffba-6104-44a9-9ef0-d4cae2c585f6"	"OCCURRENCE"	"true"	"631"	"0"	"f0d34585-ddcb-4915-9332-6043585e831a"	"IPT_INSTALLATION"	"c58ac019-b413-4613-8772-39e57acbeb8e"	"The National Institute of Water and Atmospheric Research (NIWA)"	"New Zealand"	"New Zealand"	"2017-02-14"	"DWC_ARCHIVE"	"https://nzobisipt.niwa.co.nz/archive.do?r=niwacorals"	"2022-03-15"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"FALSE"
"Antarctic Biodiversity Studies 2006 (Ross Sea, Scott Island, and Balleny Islands) (TAN0602)"	"ee069354-4c2f-4ace-ae26-86243fc0592a"	"OCCURRENCE"	"true"	"1061"	"0"	"f0d34585-ddcb-4915-9332-6043585e831a"	"IPT_INSTALLATION"	"c58ac019-b413-4613-8772-39e57acbeb8e"	"The National Institute of Water and Atmospheric Research (NIWA)"	"New Zealand"	"New Zealand"	"2017-02-14"	"DWC_ARCHIVE"	"https://nzobisipt.niwa.co.nz/archive.do?r=tan0602"	"2022-03-15"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"FALSE"
"Rhodolith Beds in Northern New Zealand: Characterisation of Associated Biodiversity"	"36ae4600-17b1-437c-bdc5-7a3c98b1bff4"	"SAMPLING_EVENT"	"true"	"870"	"0"	"f0d34585-ddcb-4915-9332-6043585e831a"	"IPT_INSTALLATION"	"c58ac019-b413-4613-8772-39e57acbeb8e"	"The National Institute of Water and Atmospheric Research (NIWA)"	"New Zealand"	"New Zealand"	"2017-02-02"	"DWC_ARCHIVE"	"https://nzobisipt.niwa.co.nz/archive.do?r=rhodolithhabitats"	"2022-03-15"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"FALSE"
"New Zealand Coralline Algae"	"8ec73638-2c0b-45b1-a399-be159f3799dc"	"OCCURRENCE"	"true"	"1050"	"0"	"f0d34585-ddcb-4915-9332-6043585e831a"	"IPT_INSTALLATION"	"c58ac019-b413-4613-8772-39e57acbeb8e"	"The National Institute of Water and Atmospheric Research (NIWA)"	"New Zealand"	"New Zealand"	"2017-02-02"	"DWC_ARCHIVE"	"https://nzobisipt.niwa.co.nz/archive.do?r=mbiscoralline_algae"	"2022-03-15"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"FALSE"
"Distribution of surface phytoplankton between New Zealand and Antarctica, December 1957"	"8cd0f2da-8ffd-47d1-8920-8557a3658e4d"	"OCCURRENCE"	"true"	"666"	"0"	"f0d34585-ddcb-4915-9332-6043585e831a"	"IPT_INSTALLATION"	"c58ac019-b413-4613-8772-39e57acbeb8e"	"The National Institute of Water and Atmospheric Research (NIWA)"	"New Zealand"	"New Zealand"	"2017-02-02"	"DWC_ARCHIVE"	"https://nzobisipt.niwa.co.nz/archive.do?r=mbis_tae"	"2022-03-15"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"FALSE"
"Biota occurrence data from plankton surveys around New Zealand"	"0ed0a394-5276-433e-bf8d-09ceaaee45e9"	"OCCURRENCE"	"true"	"38683"	"0"	"f0d34585-ddcb-4915-9332-6043585e831a"	"IPT_INSTALLATION"	"c58ac019-b413-4613-8772-39e57acbeb8e"	"The National Institute of Water and Atmospheric Research (NIWA)"	"New Zealand"	"New Zealand"	"2017-02-02"	"DWC_ARCHIVE"	"https://nzobisipt.niwa.co.nz/archive.do?r=mbis_plankton"	"2022-03-15"	"NOT_MODIFIED"	"FALSE"	"YES"	"0"	"FALSE"
